user_id,date,rr_count,mean_rr,mean_hr
00000000-0000-0000-0000-000000000007,2025-11-17,229,762.28,78.71
00000000-0000-0000-0000-000000000007,2025-11-18,246,762.42,78.7
00000000-0000-0000-0000-000000000007,2025-11-19,240,770.51,77.87
00000000-0000-0000-0000-000000000007,2025-11-20,286,775.26,77.39
00000000-0000-0000-0000-000000000007,2025-11-21,300,785.48,76.39
00000000-0000-0000-0000-000000000007,2025-11-22,202,761.51,78.79
00000000-0000-0000-0000-000000000007,2025-11-23,250,754.16,79.56
00000000-0000-0000-0000-000000000007,2025-11-24,288,763.19,78.62
00000000-0000-0000-0000-000000000007,2025-11-25,251,766.88,78.24
00000000-0000-0000-0000-000000000007,2025-11-26,295,734.85,81.65
00000000-0000-0000-0000-000000000007,2025-11-27,239,746.75,80.35
00000000-0000-0000-0000-000000000007,2025-11-28,219,748.58,80.15
00000000-0000-0000-0000-000000000007,2025-11-29,200,760.71,78.87
00000000-0000-0000-0000-000000000007,2025-11-30,231,745.38,80.5
00000000-0000-0000-0000-000000000007,2025-12-01,222,756.66,79.3
00000000-0000-0000-0000-000000000007,2025-12-02,252,760.13,78.93
00000000-0000-0000-0000-000000000007,2025-12-03,238,759.2,79.03
00000000-0000-0000-0000-000000000007,2025-12-04,220,748.94,80.11
00000000-0000-0000-0000-000000000007,2025-12-05,271,757.77,79.18
00000000-0000-0000-0000-000000000007,2025-12-06,287,750.89,79.91
00000000-0000-0000-0000-000000000007,2025-12-07,257,749.61,80.04
00000000-0000-0000-0000-000000000007,2025-12-08,221,733.67,81.78
00000000-0000-0000-0000-000000000007,2025-12-09,208,748.91,80.12
00000000-0000-0000-0000-000000000007,2025-12-10,270,736.45,81.47
00000000-0000-0000-0000-000000000007,2025-12-11,288,759.79,78.97
00000000-0000-0000-0000-000000000007,2025-12-12,269,727.59,82.46
00000000-0000-0000-0000-000000000007,2025-12-13,252,739.75,81.11
00000000-0000-0000-0000-000000000007,2025-12-14,275,746.1,80.42
00000000-0000-0000-0000-000000000007,2025-12-15,270,737.05,81.41
00000000-0000-0000-0000-000000000007,2025-12-16,241,759.96,78.95
00000000-0000-0000-0000-000000000007,2025-12-17,300,760.55,78.89
00000000-0000-0000-0000-000000000007,2025-12-18,287,753.26,79.65
00000000-0000-0000-0000-000000000007,2025-12-19,277,739.57,81.13
00000000-0000-0000-0000-000000000007,2025-12-20,209,763.5,78.59
00000000-0000-0000-0000-000000000007,2025-12-21,253,751.77,79.81
00000000-0000-0000-0000-000000000007,2025-12-22,220,749.02,80.1
00000000-0000-0000-0000-000000000007,2025-12-23,292,777.8,77.14
00000000-0000-0000-0000-000000000007,2025-12-24,263,744.86,80.55
00000000-0000-0000-0000-000000000007,2025-12-25,203,743.84,80.66
00000000-0000-0000-0000-000000000007,2025-12-26,206,754.63,79.51
00000000-0000-0000-0000-000000000007,2025-12-27,299,741.49,80.92
00000000-0000-0000-0000-000000000007,2025-12-28,284,738.83,81.21
00000000-0000-0000-0000-000000000007,2025-12-29,248,760.43,78.9
00000000-0000-0000-0000-000000000008,2025-09-01,222,771.83,77.74
00000000-0000-0000-0000-000000000008,2025-09-02,206,779.03,77.02
00000000-0000-0000-0000-000000000008,2025-09-03,299,783.91,76.54
00000000-0000-0000-0000-000000000008,2025-09-04,222,776.67,77.25
00000000-0000-0000-0000-000000000008,2025-09-05,221,771.3,77.79
00000000-0000-0000-0000-000000000008,2025-09-06,296,775.79,77.34
00000000-0000-0000-0000-000000000008,2025-09-07,296,774.74,77.44
00000000-0000-0000-0000-000000000008,2025-09-08,279,767.08,78.22
00000000-0000-0000-0000-000000000008,2025-09-09,203,792.65,75.7
00000000-0000-0000-0000-000000000008,2025-09-10,266,798.19,75.17
00000000-0000-0000-0000-000000000008,2025-09-11,279,800.26,74.98
00000000-0000-0000-0000-000000000008,2025-09-12,207,815.21,73.6
00000000-0000-0000-0000-000000000008,2025-09-13,204,774.96,77.42
00000000-0000-0000-0000-000000000008,2025-09-14,263,783.99,76.53
00000000-0000-0000-0000-000000000008,2025-09-15,246,775.82,77.34
00000000-0000-0000-0000-000000000008,2025-09-16,206,799.57,75.04
00000000-0000-0000-0000-000000000008,2025-09-17,206,791.44,75.81
00000000-0000-0000-0000-000000000008,2025-09-18,236,780.6,76.86
00000000-0000-0000-0000-000000000008,2025-09-19,256,805.46,74.49
00000000-0000-0000-0000-000000000008,2025-09-20,215,761.77,78.76
00000000-0000-0000-0000-000000000008,2025-09-21,276,776.6,77.26
00000000-0000-0000-0000-000000000008,2025-09-22,225,789.6,75.99
00000000-0000-0000-0000-000000000008,2025-09-23,247,778.25,77.1
00000000-0000-0000-0000-000000000008,2025-09-24,236,793.0,75.66
00000000-0000-0000-0000-000000000008,2025-09-25,228,797.61,75.22
00000000-0000-0000-0000-000000000008,2025-09-26,287,802.53,74.76
00000000-0000-0000-0000-000000000008,2025-09-27,282,771.0,77.82
00000000-0000-0000-0000-000000000008,2025-09-28,270,770.82,77.84
00000000-0000-0000-0000-000000000008,2025-09-29,204,774.19,77.5
00000000-0000-0000-0000-000000000008,2025-09-30,233,791.83,75.77
00000000-0000-0000-0000-000000000008,2025-10-01,262,774.96,77.42
00000000-0000-0000-0000-000000000008,2025-10-02,297,781.67,76.76
00000000-0000-0000-0000-000000000008,2025-10-03,284,775.42,77.38
00000000-0000-0000-0000-000000000008,2025-10-04,208,773.35,77.58
00000000-0000-0000-0000-000000000008,2025-10-05,213,783.33,76.6
00000000-0000-0000-0000-000000000008,2025-10-06,290,799.32,75.06
00000000-0000-0000-0000-000000000008,2025-10-07,280,787.99,76.14
00000000-0000-0000-0000-000000000008,2025-10-08,231,792.38,75.72
00000000-0000-0000-0000-000000000008,2025-10-09,224,792.62,75.7
00000000-0000-0000-0000-000000000008,2025-10-10,292,802.21,74.79
00000000-0000-0000-0000-000000000008,2025-10-11,222,790.29,75.92
00000000-0000-0000-0000-000000000008,2025-10-12,233,783.59,76.57
00000000-0000-0000-0000-000000000008,2025-10-13,242,782.91,76.64
00000000-0000-0000-0000-000000000008,2025-10-14,255,796.47,75.33
00000000-0000-0000-0000-000000000008,2025-10-15,257,779.66,76.96
00000000-0000-0000-0000-000000000008,2025-10-16,231,787.8,76.16
00000000-0000-0000-0000-000000000008,2025-10-17,220,775.73,77.35
00000000-0000-0000-0000-000000000008,2025-10-18,286,769.13,78.01
00000000-0000-0000-0000-000000000008,2025-10-19,257,796.22,75.36
00000000-0000-0000-0000-000000000008,2025-10-20,258,789.87,75.96
00000000-0000-0000-0000-000000000008,2025-10-21,287,782.93,76.64
00000000-0000-0000-0000-000000000008,2025-10-22,241,765.66,78.36
00000000-0000-0000-0000-000000000008,2025-10-23,243,784.49,76.48
00000000-0000-0000-0000-000000000008,2025-10-24,212,791.45,75.81
00000000-0000-0000-0000-000000000008,2025-10-25,223,799.83,75.02
00000000-0000-0000-0000-000000000008,2025-10-26,232,795.39,75.43
00000000-0000-0000-0000-000000000008,2025-10-27,291,790.38,75.91
00000000-0000-0000-0000-000000000008,2025-10-28,220,794.73,75.5
00000000-0000-0000-0000-000000000008,2025-10-29,264,780.22,76.9
00000000-0000-0000-0000-000000000008,2025-10-30,276,770.84,77.84
00000000-0000-0000-0000-000000000008,2025-10-31,267,767.47,78.18
00000000-0000-0000-0000-000000000008,2025-11-01,239,778.81,77.04
00000000-0000-0000-0000-000000000008,2025-11-02,244,769.81,77.94
00000000-0000-0000-0000-000000000008,2025-11-03,279,773.19,77.6
00000000-0000-0000-0000-000000000008,2025-11-04,239,758.54,79.1
00000000-0000-0000-0000-000000000008,2025-11-05,300,774.2,77.5
00000000-0000-0000-0000-000000000008,2025-11-06,295,787.91,76.15
00000000-0000-0000-0000-000000000008,2025-11-07,286,791.35,75.82
00000000-0000-0000-0000-000000000008,2025-11-08,254,795.62,75.41
00000000-0000-0000-0000-000000000008,2025-11-09,296,795.68,75.41
00000000-0000-0000-0000-000000000008,2025-11-10,244,784.4,76.49
00000000-0000-0000-0000-000000000008,2025-11-11,265,804.62,74.57
00000000-0000-0000-0000-000000000008,2025-11-12,281,794.11,75.56
00000000-0000-0000-0000-000000000008,2025-11-13,249,777.54,77.17
00000000-0000-0000-0000-000000000008,2025-11-14,289,790.64,75.89
00000000-0000-0000-0000-000000000008,2025-11-15,284,762.46,78.69
00000000-0000-0000-0000-000000000008,2025-11-16,226,786.67,76.27
00000000-0000-0000-0000-000000000008,2025-11-17,276,776.66,77.25
00000000-0000-0000-0000-000000000008,2025-11-18,220,797.93,75.19
00000000-0000-0000-0000-000000000008,2025-11-19,216,786.86,76.25
00000000-0000-0000-0000-000000000008,2025-11-20,268,791.92,75.76
00000000-0000-0000-0000-000000000008,2025-11-21,200,790.7,75.88
00000000-0000-0000-0000-000000000008,2025-11-22,295,776.07,77.31
00000000-0000-0000-0000-000000000008,2025-11-23,287,787.9,76.15
00000000-0000-0000-0000-000000000008,2025-11-24,287,790.57,75.89
00000000-0000-0000-0000-000000000008,2025-11-25,260,797.46,75.24
00000000-0000-0000-0000-000000000008,2025-11-26,257,796.57,75.32
00000000-0000-0000-0000-000000000008,2025-11-27,212,787.78,76.16
00000000-0000-0000-0000-000000000008,2025-11-28,299,782.82,76.65
00000000-0000-0000-0000-000000000008,2025-11-29,263,795.44,75.43
00000000-0000-0000-0000-000000000008,2025-11-30,235,783.46,76.58
00000000-0000-0000-0000-000000000008,2025-12-01,246,778.52,77.07
00000000-0000-0000-0000-000000000008,2025-12-02,291,788.74,76.07
00000000-0000-0000-0000-000000000008,2025-12-03,218,809.44,74.13
00000000-0000-0000-0000-000000000008,2025-12-04,294,762.81,78.66
00000000-0000-0000-0000-000000000008,2025-12-05,223,778.59,77.06
00000000-0000-0000-0000-000000000008,2025-12-06,247,796.87,75.29
00000000-0000-0000-0000-000000000008,2025-12-07,273,789.86,75.96
00000000-0000-0000-0000-000000000008,2025-12-08,203,822.16,72.98
00000000-0000-0000-0000-000000000008,2025-12-09,212,789.5,76.0
00000000-0000-0000-0000-000000000008,2025-12-10,286,776.27,77.29
00000000-0000-0000-0000-000000000008,2025-12-11,206,763.22,78.61
00000000-0000-0000-0000-000000000008,2025-12-12,269,766.02,78.33
00000000-0000-0000-0000-000000000008,2025-12-13,237,754.11,79.56
00000000-0000-0000-0000-000000000008,2025-12-14,209,781.44,76.78
00000000-0000-0000-0000-000000000008,2025-12-15,223,746.12,80.42
00000000-0000-0000-0000-000000000008,2025-12-16,289,779.16,77.01
00000000-0000-0000-0000-000000000008,2025-12-17,217,770.38,77.88
00000000-0000-0000-0000-000000000008,2025-12-18,220,773.45,77.57
00000000-0000-0000-0000-000000000008,2025-12-19,226,791.96,75.76
00000000-0000-0000-0000-000000000008,2025-12-20,201,798.01,75.19
00000000-0000-0000-0000-000000000008,2025-12-21,280,779.67,76.96
00000000-0000-0000-0000-000000000008,2025-12-22,243,794.67,75.5
00000000-0000-0000-0000-000000000008,2025-12-23,231,785.46,76.39
00000000-0000-0000-0000-000000000008,2025-12-24,289,784.22,76.51
00000000-0000-0000-0000-000000000008,2025-12-25,214,789.54,75.99
00000000-0000-0000-0000-000000000008,2025-12-26,261,798.86,75.11
00000000-0000-0000-0000-000000000008,2025-12-27,264,788.21,76.12
00000000-0000-0000-0000-000000000008,2025-12-28,245,797.36,75.25
00000000-0000-0000-0000-000000000008,2025-12-29,299,804.11,74.62
00000000-0000-0000-0000-000000000009,2025-09-01,282,773.91,77.53
00000000-0000-0000-0000-000000000009,2025-09-02,265,773.89,77.53
00000000-0000-0000-0000-000000000009,2025-09-03,294,772.14,77.71
00000000-0000-0000-0000-000000000009,2025-09-04,235,770.02,77.92
00000000-0000-0000-0000-000000000009,2025-09-05,295,768.63,78.06
00000000-0000-0000-0000-000000000009,2025-09-06,261,771.72,77.75
00000000-0000-0000-0000-000000000009,2025-09-07,271,777.15,77.21
00000000-0000-0000-0000-000000000009,2025-09-08,298,767.01,78.23
00000000-0000-0000-0000-000000000009,2025-09-09,259,780.07,76.92
00000000-0000-0000-0000-000000000009,2025-09-10,273,787.78,76.16
00000000-0000-0000-0000-000000000009,2025-09-11,208,761.77,78.76
00000000-0000-0000-0000-000000000009,2025-09-12,292,787.89,76.15
00000000-0000-0000-0000-000000000009,2025-09-13,242,751.53,79.84
00000000-0000-0000-0000-000000000009,2025-09-14,254,764.09,78.52
00000000-0000-0000-0000-000000000009,2025-09-15,206,789.12,76.03
00000000-0000-0000-0000-000000000009,2025-09-16,227,787.95,76.15
00000000-0000-0000-0000-000000000009,2025-09-17,265,768.13,78.11
00000000-0000-0000-0000-000000000009,2025-09-18,216,750.32,79.97
00000000-0000-0000-0000-000000000009,2025-09-19,235,778.56,77.07
00000000-0000-0000-0000-000000000009,2025-09-20,210,776.97,77.22
00000000-0000-0000-0000-000000000009,2025-09-21,236,774.03,77.52
00000000-0000-0000-0000-000000000009,2025-09-22,242,758.77,79.07
00000000-0000-0000-0000-000000000009,2025-09-23,300,754.48,79.53
00000000-0000-0000-0000-000000000009,2025-09-24,229,768.87,78.04
00000000-0000-0000-0000-000000000009,2025-09-25,285,786.63,76.28
00000000-0000-0000-0000-000000000009,2025-09-26,298,769.26,78.0
00000000-0000-0000-0000-000000000009,2025-09-27,221,765.52,78.38
00000000-0000-0000-0000-000000000009,2025-09-28,287,765.33,78.4
00000000-0000-0000-0000-000000000009,2025-09-29,231,775.13,77.41
00000000-0000-0000-0000-000000000009,2025-09-30,262,762.34,78.71
00000000-0000-0000-0000-000000000009,2025-10-01,212,776.97,77.22
00000000-0000-0000-0000-000000000009,2025-10-02,203,770.54,77.87
00000000-0000-0000-0000-000000000009,2025-10-03,200,764.27,78.51
00000000-0000-0000-0000-000000000009,2025-10-04,274,795.77,75.4
00000000-0000-0000-0000-000000000009,2025-10-05,219,768.0,78.12
00000000-0000-0000-0000-000000000009,2025-10-06,283,790.68,75.88
00000000-0000-0000-0000-000000000009,2025-10-07,282,754.57,79.52
00000000-0000-0000-0000-000000000009,2025-10-08,203,758.71,79.08
00000000-0000-0000-0000-000000000009,2025-10-09,244,758.57,79.1
00000000-0000-0000-0000-000000000009,2025-10-10,258,764.24,78.51
00000000-0000-0000-0000-000000000009,2025-10-11,213,748.13,80.2
00000000-0000-0000-0000-000000000009,2025-10-12,298,758.07,79.15
00000000-0000-0000-0000-000000000009,2025-10-13,262,779.42,76.98
00000000-0000-0000-0000-000000000009,2025-10-14,295,796.57,75.32
00000000-0000-0000-0000-000000000009,2025-10-15,211,775.5,77.37
00000000-0000-0000-0000-000000000009,2025-10-16,224,786.84,76.25
00000000-0000-0000-0000-000000000009,2025-10-17,216,779.66,76.96
00000000-0000-0000-0000-000000000009,2025-10-18,293,748.83,80.13
00000000-0000-0000-0000-000000000009,2025-10-19,280,748.94,80.11
00000000-0000-0000-0000-000000000009,2025-10-20,282,793.81,75.58
00000000-0000-0000-0000-000000000009,2025-10-21,253,776.16,77.3
00000000-0000-0000-0000-000000000009,2025-10-22,248,765.39,78.39
00000000-0000-0000-0000-000000000009,2025-10-23,272,761.15,78.83
00000000-0000-0000-0000-000000000009,2025-10-24,247,777.75,77.15
00000000-0000-0000-0000-000000000009,2025-10-25,266,770.56,77.87
00000000-0000-0000-0000-000000000009,2025-10-26,265,766.58,78.27
00000000-0000-0000-0000-000000000009,2025-10-27,289,775.43,77.38
00000000-0000-0000-0000-000000000009,2025-10-28,252,774.56,77.46
00000000-0000-0000-0000-000000000009,2025-10-29,285,770.54,77.87
00000000-0000-0000-0000-000000000009,2025-10-30,250,775.01,77.42
00000000-0000-0000-0000-000000000009,2025-10-31,227,758.18,79.14
00000000-0000-0000-0000-000000000009,2025-11-01,255,760.55,78.89
00000000-0000-0000-0000-000000000009,2025-11-02,206,771.79,77.74
00000000-0000-0000-0000-000000000009,2025-11-03,268,762.76,78.66
00000000-0000-0000-0000-000000000009,2025-11-04,243,775.68,77.35
00000000-0000-0000-0000-000000000009,2025-11-05,239,770.07,77.92
00000000-0000-0000-0000-000000000009,2025-11-06,252,757.63,79.19
00000000-0000-0000-0000-000000000009,2025-11-07,253,773.56,77.56
00000000-0000-0000-0000-000000000009,2025-11-08,213,752.3,79.76
00000000-0000-0000-0000-000000000009,2025-11-09,292,795.97,75.38
00000000-0000-0000-0000-000000000009,2025-11-10,221,778.5,77.07
00000000-0000-0000-0000-000000000009,2025-11-11,245,773.82,77.54
00000000-0000-0000-0000-000000000009,2025-11-12,240,781.22,76.8
00000000-0000-0000-0000-000000000009,2025-11-13,227,775.08,77.41
00000000-0000-0000-0000-000000000009,2025-11-14,210,783.29,76.6
00000000-0000-0000-0000-000000000009,2025-11-15,207,785.14,76.42
00000000-0000-0000-0000-000000000009,2025-11-16,247,765.63,78.37
00000000-0000-0000-0000-000000000009,2025-11-17,298,773.0,77.62
00000000-0000-0000-0000-000000000009,2025-11-18,225,763.08,78.63
00000000-0000-0000-0000-000000000009,2025-11-19,218,780.19,76.9
00000000-0000-0000-0000-000000000009,2025-11-20,260,776.79,77.24
00000000-0000-0000-0000-000000000009,2025-11-21,267,778.31,77.09
00000000-0000-0000-0000-000000000009,2025-11-22,216,774.15,77.5
00000000-0000-0000-0000-000000000009,2025-11-23,243,779.51,76.97
00000000-0000-0000-0000-000000000009,2025-11-24,276,781.43,76.78
00000000-0000-0000-0000-000000000009,2025-11-25,292,771.08,77.81
00000000-0000-0000-0000-000000000009,2025-11-26,214,796.44,75.34
00000000-0000-0000-0000-000000000009,2025-11-27,252,772.11,77.71
00000000-0000-0000-0000-000000000009,2025-11-28,211,748.15,80.2
00000000-0000-0000-0000-000000000009,2025-11-29,297,754.74,79.5
00000000-0000-0000-0000-000000000009,2025-11-30,255,760.83,78.86
00000000-0000-0000-0000-000000000009,2025-12-01,235,766.97,78.23
00000000-0000-0000-0000-000000000009,2025-12-02,222,759.52,79.0
00000000-0000-0000-0000-000000000009,2025-12-03,203,757.56,79.2
00000000-0000-0000-0000-000000000009,2025-12-04,207,782.24,76.7
00000000-0000-0000-0000-000000000009,2025-12-05,218,763.89,78.55
00000000-0000-0000-0000-000000000009,2025-12-06,235,768.61,78.06
00000000-0000-0000-0000-000000000009,2025-12-07,205,772.77,77.64
00000000-0000-0000-0000-000000000009,2025-12-08,281,779.65,76.96
00000000-0000-0000-0000-000000000009,2025-12-09,288,766.24,78.3
00000000-0000-0000-0000-000000000009,2025-12-10,260,763.81,78.55
00000000-0000-0000-0000-000000000009,2025-12-11,234,766.3,78.3
00000000-0000-0000-0000-000000000009,2025-12-12,244,763.96,78.54
00000000-0000-0000-0000-000000000009,2025-12-13,216,750.77,79.92
00000000-0000-0000-0000-000000000009,2025-12-14,269,757.48,79.21
00000000-0000-0000-0000-000000000009,2025-12-15,226,746.91,80.33
00000000-0000-0000-0000-000000000009,2025-12-16,226,774.34,77.48
00000000-0000-0000-0000-000000000009,2025-12-17,219,776.7,77.25
00000000-0000-0000-0000-000000000009,2025-12-18,215,757.68,79.19
00000000-0000-0000-0000-000000000009,2025-12-19,280,774.6,77.46
00000000-0000-0000-0000-000000000009,2025-12-20,246,778.58,77.06
00000000-0000-0000-0000-000000000009,2025-12-21,282,789.83,75.97
00000000-0000-0000-0000-000000000009,2025-12-22,284,770.86,77.84
00000000-0000-0000-0000-000000000009,2025-12-23,223,776.57,77.26
00000000-0000-0000-0000-000000000009,2025-12-24,214,779.85,76.94
00000000-0000-0000-0000-000000000009,2025-12-25,200,788.82,76.06
00000000-0000-0000-0000-000000000009,2025-12-26,241,783.85,76.55
00000000-0000-0000-0000-000000000009,2025-12-27,239,782.29,76.7
00000000-0000-0000-0000-000000000009,2025-12-28,257,781.73,76.75
00000000-0000-0000-0000-000000000009,2025-12-29,255,787.0,76.24
00000000-0000-0000-0000-000000000010,2025-09-01,262,820.41,73.13
00000000-0000-0000-0000-000000000010,2025-09-02,225,804.0,74.63
00000000-0000-0000-0000-000000000010,2025-09-03,300,815.92,73.54
00000000-0000-0000-0000-000000000010,2025-09-04,267,805.01,74.53
00000000-0000-0000-0000-000000000010,2025-09-05,297,809.96,74.08
00000000-0000-0000-0000-000000000010,2025-09-06,248,815.67,73.56
00000000-0000-0000-0000-000000000010,2025-09-07,283,830.24,72.27
00000000-0000-0000-0000-000000000010,2025-09-08,284,833.04,72.03
00000000-0000-0000-0000-000000000010,2025-09-09,251,816.7,73.47
00000000-0000-0000-0000-000000000010,2025-09-10,237,823.97,72.82
00000000-0000-0000-0000-000000000010,2025-09-11,248,841.38,71.31
00000000-0000-0000-0000-000000000010,2025-09-12,243,822.09,72.98
00000000-0000-0000-0000-000000000010,2025-09-13,257,812.09,73.88
00000000-0000-0000-0000-000000000010,2025-09-14,224,802.5,74.77
00000000-0000-0000-0000-000000000010,2025-09-15,253,817.15,73.43
00000000-0000-0000-0000-000000000010,2025-09-16,245,801.92,74.82
00000000-0000-0000-0000-000000000010,2025-09-17,290,821.84,73.01
00000000-0000-0000-0000-000000000010,2025-09-18,227,807.75,74.28
00000000-0000-0000-0000-000000000010,2025-09-19,204,824.15,72.8
00000000-0000-0000-0000-000000000010,2025-09-20,262,821.37,73.05
00000000-0000-0000-0000-000000000010,2025-09-21,291,820.29,73.15
00000000-0000-0000-0000-000000000010,2025-09-22,237,811.29,73.96
00000000-0000-0000-0000-000000000010,2025-09-23,245,804.66,74.57
00000000-0000-0000-0000-000000000010,2025-09-24,271,824.45,72.78
00000000-0000-0000-0000-000000000010,2025-09-25,206,822.66,72.93
00000000-0000-0000-0000-000000000010,2025-09-26,282,824.72,72.75
00000000-0000-0000-0000-000000000010,2025-09-27,203,807.81,74.27
00000000-0000-0000-0000-000000000010,2025-09-28,204,810.58,74.02
00000000-0000-0000-0000-000000000010,2025-09-29,295,779.09,77.01
00000000-0000-0000-0000-000000000010,2025-09-30,281,808.91,74.17
00000000-0000-0000-0000-000000000010,2025-10-01,215,822.34,72.96
00000000-0000-0000-0000-000000000010,2025-10-02,215,806.89,74.36
00000000-0000-0000-0000-000000000010,2025-10-03,236,826.72,72.58
00000000-0000-0000-0000-000000000010,2025-10-04,261,826.68,72.58
00000000-0000-0000-0000-000000000010,2025-10-05,249,819.27,73.24
00000000-0000-0000-0000-000000000010,2025-10-06,282,811.55,73.93
00000000-0000-0000-0000-000000000010,2025-10-07,241,822.76,72.93
00000000-0000-0000-0000-000000000010,2025-10-08,247,818.43,73.31
00000000-0000-0000-0000-000000000010,2025-10-09,262,835.55,71.81
00000000-0000-0000-0000-000000000010,2025-10-10,239,827.6,72.5
00000000-0000-0000-0000-000000000010,2025-10-11,223,840.01,71.43
00000000-0000-0000-0000-000000000010,2025-10-12,297,823.15,72.89
00000000-0000-0000-0000-000000000010,2025-10-13,200,823.12,72.89
00000000-0000-0000-0000-000000000010,2025-10-14,240,827.45,72.51
00000000-0000-0000-0000-000000000010,2025-10-15,266,841.87,71.27
00000000-0000-0000-0000-000000000010,2025-10-16,217,817.8,73.37
00000000-0000-0000-0000-000000000010,2025-10-17,260,819.88,73.18
00000000-0000-0000-0000-000000000010,2025-10-18,278,809.1,74.16
00000000-0000-0000-0000-000000000010,2025-10-19,231,824.17,72.8
00000000-0000-0000-0000-000000000010,2025-10-20,215,831.3,72.18
00000000-0000-0000-0000-000000000010,2025-10-21,277,808.35,74.23
00000000-0000-0000-0000-000000000010,2025-10-22,214,799.33,75.06
00000000-0000-0000-0000-000000000010,2025-10-23,231,812.51,73.85
00000000-0000-0000-0000-000000000010,2025-10-24,219,797.81,75.21
00000000-0000-0000-0000-000000000010,2025-10-25,291,798.64,75.13
00000000-0000-0000-0000-000000000010,2025-10-26,256,814.14,73.7
00000000-0000-0000-0000-000000000010,2025-10-27,245,779.9,76.93
00000000-0000-0000-0000-000000000010,2025-10-28,267,817.23,73.42
00000000-0000-0000-0000-000000000010,2025-10-29,225,819.14,73.25
00000000-0000-0000-0000-000000000010,2025-10-30,274,795.55,75.42
00000000-0000-0000-0000-000000000010,2025-10-31,235,818.86,73.27
00000000-0000-0000-0000-000000000010,2025-11-01,203,799.69,75.03
00000000-0000-0000-0000-000000000010,2025-11-02,241,804.44,74.59
00000000-0000-0000-0000-000000000010,2025-11-03,291,796.24,75.35
00000000-0000-0000-0000-000000000010,2025-11-04,225,819.21,73.24
00000000-0000-0000-0000-000000000010,2025-11-05,296,814.5,73.67
00000000-0000-0000-0000-000000000010,2025-11-06,265,793.02,75.66
00000000-0000-0000-0000-000000000010,2025-11-07,239,824.72,72.75
00000000-0000-0000-0000-000000000010,2025-11-08,254,817.34,73.41
00000000-0000-0000-0000-000000000010,2025-11-09,250,833.57,71.98
00000000-0000-0000-0000-000000000010,2025-11-10,238,821.7,73.02
00000000-0000-0000-0000-000000000010,2025-11-11,204,830.99,72.2
00000000-0000-0000-0000-000000000010,2025-11-12,237,824.17,72.8
00000000-0000-0000-0000-000000000010,2025-11-13,234,816.52,73.48
00000000-0000-0000-0000-000000000010,2025-11-14,291,819.85,73.18
00000000-0000-0000-0000-000000000010,2025-11-15,261,811.04,73.98
00000000-0000-0000-0000-000000000010,2025-11-16,284,816.44,73.49
00000000-0000-0000-0000-000000000010,2025-11-17,226,819.92,73.18
00000000-0000-0000-0000-000000000010,2025-11-18,282,813.79,73.73
00000000-0000-0000-0000-000000000010,2025-11-19,222,824.78,72.75
00000000-0000-0000-0000-000000000010,2025-11-20,245,800.29,74.97
00000000-0000-0000-0000-000000000010,2025-11-21,263,807.95,74.26
00000000-0000-0000-0000-000000000010,2025-11-22,214,820.52,73.12
00000000-0000-0000-0000-000000000010,2025-11-23,230,808.55,74.21
00000000-0000-0000-0000-000000000010,2025-11-24,254,813.79,73.73
00000000-0000-0000-0000-000000000010,2025-11-25,210,813.1,73.79
00000000-0000-0000-0000-000000000010,2025-11-26,222,834.23,71.92
00000000-0000-0000-0000-000000000010,2025-11-27,210,810.73,74.01
00000000-0000-0000-0000-000000000010,2025-11-28,298,818.12,73.34
00000000-0000-0000-0000-000000000010,2025-11-29,277,814.85,73.63
00000000-0000-0000-0000-000000000010,2025-11-30,291,807.59,74.3
00000000-0000-0000-0000-000000000010,2025-12-01,225,801.66,74.84
00000000-0000-0000-0000-000000000010,2025-12-02,229,808.11,74.25
00000000-0000-0000-0000-000000000010,2025-12-03,262,804.47,74.58
00000000-0000-0000-0000-000000000010,2025-12-04,279,824.44,72.78
00000000-0000-0000-0000-000000000010,2025-12-05,250,830.27,72.27
00000000-0000-0000-0000-000000000010,2025-12-06,272,819.28,73.23
00000000-0000-0000-0000-000000000010,2025-12-07,228,810.68,74.01
00000000-0000-0000-0000-000000000010,2025-12-08,228,805.42,74.49
00000000-0000-0000-0000-000000000010,2025-12-09,224,822.48,72.95
00000000-0000-0000-0000-000000000010,2025-12-10,215,800.38,74.96
00000000-0000-0000-0000-000000000010,2025-12-11,207,811.27,73.96
00000000-0000-0000-0000-000000000010,2025-12-12,244,781.29,76.8
00000000-0000-0000-0000-000000000010,2025-12-13,221,806.64,74.38
00000000-0000-0000-0000-000000000010,2025-12-14,233,801.81,74.83
00000000-0000-0000-0000-000000000010,2025-12-15,254,799.8,75.02
00000000-0000-0000-0000-000000000010,2025-12-16,297,826.83,72.57
00000000-0000-0000-0000-000000000010,2025-12-17,232,793.46,75.62
00000000-0000-0000-0000-000000000010,2025-12-18,279,823.49,72.86
00000000-0000-0000-0000-000000000010,2025-12-19,227,804.18,74.61
00000000-0000-0000-0000-000000000010,2025-12-20,247,816.71,73.47
00000000-0000-0000-0000-000000000010,2025-12-21,294,807.74,74.28
00000000-0000-0000-0000-000000000010,2025-12-22,237,779.36,76.99
00000000-0000-0000-0000-000000000010,2025-12-23,277,804.27,74.6
00000000-0000-0000-0000-000000000010,2025-12-24,205,824.75,72.75
00000000-0000-0000-0000-000000000010,2025-12-25,235,817.97,73.35
