user_id,date,session_type,duration_min
00000000-0000-0000-0000-000000000007,2025-12-11,TRAINING,79.5
00000000-0000-0000-0000-000000000007,2025-12-12,TRAINING,55.9
00000000-0000-0000-0000-000000000007,2025-12-13,MATCH,98.4
00000000-0000-0000-0000-000000000007,2025-12-14,REST,
00000000-0000-0000-0000-000000000007,2025-12-15,TRAINING,68.7
00000000-0000-0000-0000-000000000007,2025-12-16,TRAINING,67.3
00000000-0000-0000-0000-000000000007,2025-12-17,TRAINING,88.3
00000000-0000-0000-0000-000000000007,2025-12-18,TRAINING,91.4
00000000-0000-0000-0000-000000000007,2025-12-19,TRAINING,59.3
00000000-0000-0000-0000-000000000007,2025-12-20,MATCH,76.9
00000000-0000-0000-0000-000000000007,2025-12-21,REST,
00000000-0000-0000-0000-000000000007,2025-12-22,TRAINING,72.4
00000000-0000-0000-0000-000000000007,2025-12-23,TRAINING,46.7
00000000-0000-0000-0000-000000000007,2025-12-24,TRAINING,87.3
00000000-0000-0000-0000-000000000007,2025-12-25,TRAINING,74.2
00000000-0000-0000-0000-000000000007,2025-12-26,TRAINING,52.9
00000000-0000-0000-0000-000000000007,2025-12-27,MATCH,86.1
00000000-0000-0000-0000-000000000007,2025-12-28,REST,
00000000-0000-0000-0000-000000000007,2025-12-29,TRAINING,58.1
00000000-0000-0000-0000-000000000008,2025-09-01,TRAINING,47.1
00000000-0000-0000-0000-000000000008,2025-09-02,TRAINING,101.2
00000000-0000-0000-0000-000000000008,2025-09-03,TRAINING,45.2
00000000-0000-0000-0000-000000000008,2025-09-04,TRAINING,62.3
00000000-0000-0000-0000-000000000008,2025-09-05,TRAINING,75.7
00000000-0000-0000-0000-000000000008,2025-09-06,MATCH,82.8
00000000-0000-0000-0000-000000000008,2025-09-07,REST,
00000000-0000-0000-0000-000000000008,2025-09-08,TRAINING,84.0
00000000-0000-0000-0000-000000000008,2025-09-09,TRAINING,72.4
00000000-0000-0000-0000-000000000008,2025-09-10,TRAINING,70.0
00000000-0000-0000-0000-000000000008,2025-09-11,TRAINING,77.5
00000000-0000-0000-0000-000000000008,2025-09-12,TRAINING,78.7
00000000-0000-0000-0000-000000000008,2025-09-13,MATCH,91.4
00000000-0000-0000-0000-000000000008,2025-09-14,REST,
00000000-0000-0000-0000-000000000008,2025-09-15,TRAINING,73.6
00000000-0000-0000-0000-000000000008,2025-09-16,TRAINING,72.2
00000000-0000-0000-0000-000000000008,2025-09-17,TRAINING,82.8
00000000-0000-0000-0000-000000000008,2025-09-18,TRAINING,80.8
00000000-0000-0000-0000-000000000008,2025-09-19,TRAINING,70.4
00000000-0000-0000-0000-000000000008,2025-09-20,MATCH,87.5
00000000-0000-0000-0000-000000000008,2025-09-21,REST,
00000000-0000-0000-0000-000000000008,2025-09-22,TRAINING,80.7
00000000-0000-0000-0000-000000000008,2025-09-23,TRAINING,87.7
00000000-0000-0000-0000-000000000008,2025-09-24,TRAINING,103.4
00000000-0000-0000-0000-000000000008,2025-09-25,TRAINING,61.9
00000000-0000-0000-0000-000000000008,2025-09-26,TRAINING,49.0
00000000-0000-0000-0000-000000000008,2025-09-27,MATCH,96.9
00000000-0000-0000-0000-000000000008,2025-09-28,REST,
00000000-0000-0000-0000-000000000008,2025-09-29,TRAINING,61.6
00000000-0000-0000-0000-000000000008,2025-09-30,TRAINING,69.7
00000000-0000-0000-0000-000000000008,2025-10-01,TRAINING,96.6
00000000-0000-0000-0000-000000000008,2025-10-02,TRAINING,108.0
00000000-0000-0000-0000-000000000008,2025-10-03,TRAINING,69.0
00000000-0000-0000-0000-000000000008,2025-10-04,MATCH,80.8
00000000-0000-0000-0000-000000000008,2025-10-05,REST,
00000000-0000-0000-0000-000000000008,2025-10-06,TRAINING,92.2
00000000-0000-0000-0000-000000000008,2025-10-07,TRAINING,75.3
00000000-0000-0000-0000-000000000008,2025-10-08,TRAINING,78.4
00000000-0000-0000-0000-000000000008,2025-10-09,TRAINING,81.5
00000000-0000-0000-0000-000000000008,2025-10-10,TRAINING,63.0
00000000-0000-0000-0000-000000000008,2025-10-11,MATCH,74.3
00000000-0000-0000-0000-000000000008,2025-10-12,REST,
00000000-0000-0000-0000-000000000008,2025-10-13,TRAINING,113.6
00000000-0000-0000-0000-000000000008,2025-10-14,TRAINING,71.4
00000000-0000-0000-0000-000000000008,2025-10-15,TRAINING,68.1
00000000-0000-0000-0000-000000000008,2025-10-16,TRAINING,82.1
00000000-0000-0000-0000-000000000008,2025-10-17,TRAINING,87.0
00000000-0000-0000-0000-000000000008,2025-10-18,MATCH,105.9
00000000-0000-0000-0000-000000000008,2025-10-19,REST,
00000000-0000-0000-0000-000000000008,2025-10-20,TRAINING,77.9
00000000-0000-0000-0000-000000000008,2025-10-21,TRAINING,66.8
00000000-0000-0000-0000-000000000008,2025-10-22,TRAINING,55.0
00000000-0000-0000-0000-000000000008,2025-10-23,TRAINING,75.5
00000000-0000-0000-0000-000000000008,2025-10-24,TRAINING,75.6
00000000-0000-0000-0000-000000000008,2025-10-25,MATCH,80.7
00000000-0000-0000-0000-000000000008,2025-10-26,REST,
00000000-0000-0000-0000-000000000008,2025-10-27,TRAINING,84.9
00000000-0000-0000-0000-000000000008,2025-10-28,TRAINING,92.0
00000000-0000-0000-0000-000000000008,2025-10-29,TRAINING,92.0
00000000-0000-0000-0000-000000000008,2025-10-30,TRAINING,84.8
00000000-0000-0000-0000-000000000008,2025-10-31,TRAINING,88.0
00000000-0000-0000-0000-000000000008,2025-11-01,MATCH,82.5
00000000-0000-0000-0000-000000000008,2025-11-02,REST,
00000000-0000-0000-0000-000000000008,2025-11-03,TRAINING,73.1
00000000-0000-0000-0000-000000000008,2025-11-04,TRAINING,79.9
00000000-0000-0000-0000-000000000008,2025-11-05,TRAINING,92.2
00000000-0000-0000-0000-000000000008,2025-11-06,TRAINING,78.6
00000000-0000-0000-0000-000000000008,2025-11-07,TRAINING,72.2
00000000-0000-0000-0000-000000000008,2025-11-08,MATCH,73.0
00000000-0000-0000-0000-000000000008,2025-11-09,REST,
00000000-0000-0000-0000-000000000008,2025-11-10,TRAINING,83.5
00000000-0000-0000-0000-000000000008,2025-11-11,TRAINING,103.9
00000000-0000-0000-0000-000000000008,2025-11-12,TRAINING,77.0
00000000-0000-0000-0000-000000000008,2025-11-13,TRAINING,99.8
00000000-0000-0000-0000-000000000008,2025-11-14,TRAINING,77.2
00000000-0000-0000-0000-000000000008,2025-11-15,MATCH,92.9
00000000-0000-0000-0000-000000000008,2025-11-16,REST,
00000000-0000-0000-0000-000000000008,2025-11-17,TRAINING,91.7
00000000-0000-0000-0000-000000000008,2025-11-18,TRAINING,79.8
00000000-0000-0000-0000-000000000008,2025-11-19,TRAINING,77.6
00000000-0000-0000-0000-000000000008,2025-11-20,TRAINING,66.0
00000000-0000-0000-0000-000000000008,2025-11-21,TRAINING,51.9
00000000-0000-0000-0000-000000000008,2025-11-22,MATCH,87.4
00000000-0000-0000-0000-000000000008,2025-11-23,REST,
00000000-0000-0000-0000-000000000008,2025-11-24,TRAINING,101.5
00000000-0000-0000-0000-000000000008,2025-11-25,TRAINING,61.3
00000000-0000-0000-0000-000000000008,2025-11-26,TRAINING,95.6
00000000-0000-0000-0000-000000000008,2025-11-27,TRAINING,75.4
00000000-0000-0000-0000-000000000008,2025-11-28,TRAINING,91.9
00000000-0000-0000-0000-000000000008,2025-11-29,MATCH,92.0
00000000-0000-0000-0000-000000000008,2025-11-30,REST,
00000000-0000-0000-0000-000000000008,2025-12-01,TRAINING,78.1
00000000-0000-0000-0000-000000000008,2025-12-02,TRAINING,81.2
00000000-0000-0000-0000-000000000008,2025-12-03,TRAINING,54.1
00000000-0000-0000-0000-000000000008,2025-12-04,TRAINING,91.8
00000000-0000-0000-0000-000000000008,2025-12-05,TRAINING,69.3
00000000-0000-0000-0000-000000000008,2025-12-06,MATCH,89.3
00000000-0000-0000-0000-000000000008,2025-12-07,REST,
00000000-0000-0000-0000-000000000008,2025-12-08,TRAINING,59.8
00000000-0000-0000-0000-000000000008,2025-12-09,TRAINING,82.0
00000000-0000-0000-0000-000000000008,2025-12-10,TRAINING,88.3
00000000-0000-0000-0000-000000000008,2025-12-11,TRAINING,68.8
00000000-0000-0000-0000-000000000008,2025-12-12,TRAINING,71.0
00000000-0000-0000-0000-000000000008,2025-12-13,MATCH,91.7
00000000-0000-0000-0000-000000000008,2025-12-14,REST,
00000000-0000-0000-0000-000000000008,2025-12-15,TRAINING,55.1
00000000-0000-0000-0000-000000000008,2025-12-16,TRAINING,71.9
00000000-0000-0000-0000-000000000008,2025-12-17,TRAINING,82.6
00000000-0000-0000-0000-000000000008,2025-12-18,TRAINING,112.9
00000000-0000-0000-0000-000000000008,2025-12-19,TRAINING,66.9
00000000-0000-0000-0000-000000000008,2025-12-20,MATCH,91.0
00000000-0000-0000-0000-000000000008,2025-12-21,REST,
00000000-0000-0000-0000-000000000008,2025-12-22,TRAINING,62.8
00000000-0000-0000-0000-000000000008,2025-12-23,TRAINING,45.3
00000000-0000-0000-0000-000000000008,2025-12-24,TRAINING,63.4
00000000-0000-0000-0000-000000000008,2025-12-25,TRAINING,53.6
00000000-0000-0000-0000-000000000008,2025-12-26,TRAINING,70.8
00000000-0000-0000-0000-000000000008,2025-12-27,MATCH,92.4
00000000-0000-0000-0000-000000000008,2025-12-28,REST,
00000000-0000-0000-0000-000000000008,2025-12-29,TRAINING,86.0
00000000-0000-0000-0000-000000000009,2025-09-01,TRAINING,77.5
00000000-0000-0000-0000-000000000009,2025-09-02,TRAINING,73.6
00000000-0000-0000-0000-000000000009,2025-09-03,TRAINING,100.8
00000000-0000-0000-0000-000000000009,2025-09-04,TRAINING,74.9
00000000-0000-0000-0000-000000000009,2025-09-05,TRAINING,96.9
00000000-0000-0000-0000-000000000009,2025-09-06,MATCH,91.6
00000000-0000-0000-0000-000000000009,2025-09-07,REST,
00000000-0000-0000-0000-000000000009,2025-09-08,TRAINING,80.0
00000000-0000-0000-0000-000000000009,2025-09-09,TRAINING,65.0
00000000-0000-0000-0000-000000000009,2025-09-10,TRAINING,79.0
00000000-0000-0000-0000-000000000009,2025-09-11,TRAINING,88.6
00000000-0000-0000-0000-000000000009,2025-09-12,TRAINING,89.5
00000000-0000-0000-0000-000000000009,2025-09-13,MATCH,93.8
00000000-0000-0000-0000-000000000009,2025-09-14,REST,
00000000-0000-0000-0000-000000000009,2025-09-15,TRAINING,56.5
00000000-0000-0000-0000-000000000009,2025-09-16,TRAINING,77.2
00000000-0000-0000-0000-000000000009,2025-09-17,TRAINING,96.9
00000000-0000-0000-0000-000000000009,2025-09-18,TRAINING,78.7
00000000-0000-0000-0000-000000000009,2025-09-19,TRAINING,59.9
00000000-0000-0000-0000-000000000009,2025-09-20,MATCH,85.6
00000000-0000-0000-0000-000000000009,2025-09-21,REST,
00000000-0000-0000-0000-000000000009,2025-09-22,TRAINING,43.4
00000000-0000-0000-0000-000000000009,2025-09-23,TRAINING,71.3
00000000-0000-0000-0000-000000000009,2025-09-24,TRAINING,65.1
00000000-0000-0000-0000-000000000009,2025-09-25,TRAINING,100.9
00000000-0000-0000-0000-000000000009,2025-09-26,TRAINING,66.6
00000000-0000-0000-0000-000000000009,2025-09-27,MATCH,89.9
00000000-0000-0000-0000-000000000009,2025-09-28,REST,
00000000-0000-0000-0000-000000000009,2025-09-29,TRAINING,63.5
00000000-0000-0000-0000-000000000009,2025-09-30,TRAINING,68.7
00000000-0000-0000-0000-000000000009,2025-10-01,TRAINING,74.4
00000000-0000-0000-0000-000000000009,2025-10-02,TRAINING,45.4
00000000-0000-0000-0000-000000000009,2025-10-03,TRAINING,88.0
00000000-0000-0000-0000-000000000009,2025-10-04,MATCH,101.1
00000000-0000-0000-0000-000000000009,2025-10-05,REST,
00000000-0000-0000-0000-000000000009,2025-10-06,TRAINING,96.7
00000000-0000-0000-0000-000000000009,2025-10-07,TRAINING,86.4
00000000-0000-0000-0000-000000000009,2025-10-08,TRAINING,89.6
00000000-0000-0000-0000-000000000009,2025-10-09,TRAINING,76.6
00000000-0000-0000-0000-000000000009,2025-10-10,TRAINING,81.0
00000000-0000-0000-0000-000000000009,2025-10-11,MATCH,86.6
00000000-0000-0000-0000-000000000009,2025-10-12,REST,
00000000-0000-0000-0000-000000000009,2025-10-13,TRAINING,72.9
00000000-0000-0000-0000-000000000009,2025-10-14,TRAINING,53.2
00000000-0000-0000-0000-000000000009,2025-10-15,TRAINING,61.8
00000000-0000-0000-0000-000000000009,2025-10-16,TRAINING,78.3
00000000-0000-0000-0000-000000000009,2025-10-17,TRAINING,86.3
00000000-0000-0000-0000-000000000009,2025-10-18,MATCH,93.0
00000000-0000-0000-0000-000000000009,2025-10-19,REST,
00000000-0000-0000-0000-000000000009,2025-10-20,TRAINING,91.5
00000000-0000-0000-0000-000000000009,2025-10-21,TRAINING,80.6
00000000-0000-0000-0000-000000000009,2025-10-22,TRAINING,39.8
00000000-0000-0000-0000-000000000009,2025-10-23,TRAINING,70.4
00000000-0000-0000-0000-000000000009,2025-10-24,TRAINING,98.6
00000000-0000-0000-0000-000000000009,2025-10-25,MATCH,97.1
00000000-0000-0000-0000-000000000009,2025-10-26,REST,
00000000-0000-0000-0000-000000000009,2025-10-27,TRAINING,57.9
00000000-0000-0000-0000-000000000009,2025-10-28,TRAINING,70.2
00000000-0000-0000-0000-000000000009,2025-10-29,TRAINING,84.7
00000000-0000-0000-0000-000000000009,2025-10-30,TRAINING,90.8
00000000-0000-0000-0000-000000000009,2025-10-31,TRAINING,74.4
00000000-0000-0000-0000-000000000009,2025-11-01,MATCH,98.4
00000000-0000-0000-0000-000000000009,2025-11-02,REST,
00000000-0000-0000-0000-000000000009,2025-11-03,TRAINING,60.6
00000000-0000-0000-0000-000000000009,2025-11-04,TRAINING,58.7
00000000-0000-0000-0000-000000000009,2025-11-05,TRAINING,73.1
00000000-0000-0000-0000-000000000009,2025-11-06,TRAINING,76.0
00000000-0000-0000-0000-000000000009,2025-11-07,TRAINING,71.5
00000000-0000-0000-0000-000000000009,2025-11-08,MATCH,89.2
00000000-0000-0000-0000-000000000009,2025-11-09,REST,
00000000-0000-0000-0000-000000000009,2025-11-10,TRAINING,48.9
00000000-0000-0000-0000-000000000009,2025-11-11,TRAINING,68.2
00000000-0000-0000-0000-000000000009,2025-11-12,TRAINING,83.9
00000000-0000-0000-0000-000000000009,2025-11-13,TRAINING,59.8
00000000-0000-0000-0000-000000000009,2025-11-14,TRAINING,56.4
00000000-0000-0000-0000-000000000009,2025-11-15,MATCH,96.3
00000000-0000-0000-0000-000000000009,2025-11-16,REST,
00000000-0000-0000-0000-000000000009,2025-11-17,TRAINING,57.8
00000000-0000-0000-0000-000000000009,2025-11-18,TRAINING,73.9
00000000-0000-0000-0000-000000000009,2025-11-19,TRAINING,48.6
00000000-0000-0000-0000-000000000009,2025-11-20,TRAINING,82.3
00000000-0000-0000-0000-000000000009,2025-11-21,TRAINING,68.3
00000000-0000-0000-0000-000000000009,2025-11-22,MATCH,92.1
00000000-0000-0000-0000-000000000009,2025-11-23,REST,
00000000-0000-0000-0000-000000000009,2025-11-24,TRAINING,69.5
00000000-0000-0000-0000-000000000009,2025-11-25,TRAINING,79.3
00000000-0000-0000-0000-000000000009,2025-11-26,TRAINING,75.6
00000000-0000-0000-0000-000000000009,2025-11-27,TRAINING,100.8
00000000-0000-0000-0000-000000000009,2025-11-28,TRAINING,93.2
00000000-0000-0000-0000-000000000009,2025-11-29,MATCH,87.4
00000000-0000-0000-0000-000000000009,2025-11-30,REST,
00000000-0000-0000-0000-000000000009,2025-12-01,TRAINING,72.8
00000000-0000-0000-0000-000000000009,2025-12-02,TRAINING,94.0
00000000-0000-0000-0000-000000000009,2025-12-03,TRAINING,70.4
00000000-0000-0000-0000-000000000009,2025-12-04,TRAINING,78.3
00000000-0000-0000-0000-000000000009,2025-12-05,TRAINING,54.8
00000000-0000-0000-0000-000000000009,2025-12-06,MATCH,89.7
00000000-0000-0000-0000-000000000009,2025-12-07,REST,
00000000-0000-0000-0000-000000000009,2025-12-08,TRAINING,65.6
00000000-0000-0000-0000-000000000009,2025-12-09,TRAINING,58.8
00000000-0000-0000-0000-000000000009,2025-12-10,TRAINING,76.0
00000000-0000-0000-0000-000000000009,2025-12-11,TRAINING,83.7
00000000-0000-0000-0000-000000000009,2025-12-12,TRAINING,74.5
00000000-0000-0000-0000-000000000009,2025-12-13,MATCH,87.0
00000000-0000-0000-0000-000000000009,2025-12-14,REST,
00000000-0000-0000-0000-000000000009,2025-12-15,TRAINING,58.7
00000000-0000-0000-0000-000000000009,2025-12-16,TRAINING,80.9
00000000-0000-0000-0000-000000000009,2025-12-17,TRAINING,73.3
00000000-0000-0000-0000-000000000009,2025-12-18,TRAINING,71.2
00000000-0000-0000-0000-000000000009,2025-12-19,TRAINING,65.2
00000000-0000-0000-0000-000000000009,2025-12-20,MATCH,88.2
00000000-0000-0000-0000-000000000009,2025-12-21,REST,
00000000-0000-0000-0000-000000000009,2025-12-22,TRAINING,55.0
00000000-0000-0000-0000-000000000009,2025-12-23,TRAINING,72.3
00000000-0000-0000-0000-000000000009,2025-12-24,TRAINING,78.0
00000000-0000-0000-0000-000000000009,2025-12-25,TRAINING,85.5
00000000-0000-0000-0000-000000000009,2025-12-26,TRAINING,71.4
00000000-0000-0000-0000-000000000009,2025-12-27,MATCH,84.8
00000000-0000-0000-0000-000000000009,2025-12-28,REST,
00000000-0000-0000-0000-000000000009,2025-12-29,TRAINING,75.3
00000000-0000-0000-0000-000000000010,2025-09-01,TRAINING,82.0
00000000-0000-0000-0000-000000000010,2025-09-02,TRAINING,81.4
00000000-0000-0000-0000-000000000010,2025-09-03,TRAINING,67.5
00000000-0000-0000-0000-000000000010,2025-09-04,TRAINING,67.9
00000000-0000-0000-0000-000000000010,2025-09-05,TRAINING,73.5
00000000-0000-0000-0000-000000000010,2025-09-06,MATCH,88.5
00000000-0000-0000-0000-000000000010,2025-09-07,REST,
00000000-0000-0000-0000-000000000010,2025-09-08,TRAINING,64.2
00000000-0000-0000-0000-000000000010,2025-09-09,TRAINING,59.4
00000000-0000-0000-0000-000000000010,2025-09-10,TRAINING,92.7
00000000-0000-0000-0000-000000000010,2025-09-11,TRAINING,68.7
00000000-0000-0000-0000-000000000010,2025-09-12,TRAINING,81.3
00000000-0000-0000-0000-000000000010,2025-09-13,MATCH,93.1
00000000-0000-0000-0000-000000000010,2025-09-14,REST,
00000000-0000-0000-0000-000000000010,2025-09-15,TRAINING,82.1
00000000-0000-0000-0000-000000000010,2025-09-16,TRAINING,85.1
00000000-0000-0000-0000-000000000010,2025-09-17,TRAINING,81.9
00000000-0000-0000-0000-000000000010,2025-09-18,TRAINING,66.2
00000000-0000-0000-0000-000000000010,2025-09-19,TRAINING,71.2
00000000-0000-0000-0000-000000000010,2025-09-20,MATCH,95.8
00000000-0000-0000-0000-000000000010,2025-09-21,REST,
00000000-0000-0000-0000-000000000010,2025-09-22,TRAINING,68.3
00000000-0000-0000-0000-000000000010,2025-09-23,TRAINING,75.6
00000000-0000-0000-0000-000000000010,2025-09-24,TRAINING,83.2
00000000-0000-0000-0000-000000000010,2025-09-25,TRAINING,98.1
00000000-0000-0000-0000-000000000010,2025-09-26,TRAINING,90.8
00000000-0000-0000-0000-000000000010,2025-09-27,MATCH,85.7
00000000-0000-0000-0000-000000000010,2025-09-28,REST,
00000000-0000-0000-0000-000000000010,2025-09-29,TRAINING,80.8
00000000-0000-0000-0000-000000000010,2025-09-30,TRAINING,79.1
00000000-0000-0000-0000-000000000010,2025-10-01,TRAINING,71.3
00000000-0000-0000-0000-000000000010,2025-10-02,TRAINING,76.1
00000000-0000-0000-0000-000000000010,2025-10-03,TRAINING,66.0
00000000-0000-0000-0000-000000000010,2025-10-04,MATCH,89.4
00000000-0000-0000-0000-000000000010,2025-10-05,REST,
00000000-0000-0000-0000-000000000010,2025-10-06,TRAINING,68.4
00000000-0000-0000-0000-000000000010,2025-10-07,TRAINING,47.8
00000000-0000-0000-0000-000000000010,2025-10-08,TRAINING,70.8
00000000-0000-0000-0000-000000000010,2025-10-09,TRAINING,99.4
00000000-0000-0000-0000-000000000010,2025-10-10,TRAINING,77.7
00000000-0000-0000-0000-000000000010,2025-10-11,MATCH,89.9
00000000-0000-0000-0000-000000000010,2025-10-12,REST,
00000000-0000-0000-0000-000000000010,2025-10-13,TRAINING,72.5
00000000-0000-0000-0000-000000000010,2025-10-14,TRAINING,70.8
00000000-0000-0000-0000-000000000010,2025-10-15,TRAINING,58.1
00000000-0000-0000-0000-000000000010,2025-10-16,TRAINING,87.5
00000000-0000-0000-0000-000000000010,2025-10-17,TRAINING,95.8
00000000-0000-0000-0000-000000000010,2025-10-18,MATCH,87.7
00000000-0000-0000-0000-000000000010,2025-10-19,REST,
00000000-0000-0000-0000-000000000010,2025-10-20,TRAINING,92.2
00000000-0000-0000-0000-000000000010,2025-10-21,TRAINING,112.4
00000000-0000-0000-0000-000000000010,2025-10-22,TRAINING,104.6
00000000-0000-0000-0000-000000000010,2025-10-23,TRAINING,95.0
00000000-0000-0000-0000-000000000010,2025-10-24,TRAINING,59.7
00000000-0000-0000-0000-000000000010,2025-10-25,MATCH,84.8
00000000-0000-0000-0000-000000000010,2025-10-26,REST,
00000000-0000-0000-0000-000000000010,2025-10-27,TRAINING,85.0
00000000-0000-0000-0000-000000000010,2025-10-28,TRAINING,75.8
00000000-0000-0000-0000-000000000010,2025-10-29,TRAINING,47.1
00000000-0000-0000-0000-000000000010,2025-10-30,TRAINING,69.8
00000000-0000-0000-0000-000000000010,2025-10-31,TRAINING,84.3
00000000-0000-0000-0000-000000000010,2025-11-01,MATCH,89.5
00000000-0000-0000-0000-000000000010,2025-11-02,REST,
00000000-0000-0000-0000-000000000010,2025-11-03,TRAINING,75.9
00000000-0000-0000-0000-000000000010,2025-11-04,TRAINING,59.5
00000000-0000-0000-0000-000000000010,2025-11-05,TRAINING,69.6
00000000-0000-0000-0000-000000000010,2025-11-06,TRAINING,85.1
00000000-0000-0000-0000-000000000010,2025-11-07,TRAINING,68.9
00000000-0000-0000-0000-000000000010,2025-11-08,MATCH,96.2
00000000-0000-0000-0000-000000000010,2025-11-09,REST,
00000000-0000-0000-0000-000000000010,2025-11-10,TRAINING,76.2
00000000-0000-0000-0000-000000000010,2025-11-11,TRAINING,81.9
00000000-0000-0000-0000-000000000010,2025-11-12,TRAINING,84.7
00000000-0000-0000-0000-000000000010,2025-11-13,TRAINING,84.1
00000000-0000-0000-0000-000000000010,2025-11-14,TRAINING,61.9
00000000-0000-0000-0000-000000000010,2025-11-15,MATCH,86.4
00000000-0000-0000-0000-000000000010,2025-11-16,REST,
00000000-0000-0000-0000-000000000010,2025-11-17,TRAINING,46.9
00000000-0000-0000-0000-000000000010,2025-11-18,TRAINING,71.2
00000000-0000-0000-0000-000000000010,2025-11-19,TRAINING,63.1
00000000-0000-0000-0000-000000000010,2025-11-20,TRAINING,68.5
00000000-0000-0000-0000-000000000010,2025-11-21,TRAINING,72.6
00000000-0000-0000-0000-000000000010,2025-11-22,MATCH,91.0
00000000-0000-0000-0000-000000000010,2025-11-23,REST,
00000000-0000-0000-0000-000000000010,2025-11-24,TRAINING,73.6
00000000-0000-0000-0000-000000000010,2025-11-25,TRAINING,73.4
00000000-0000-0000-0000-000000000010,2025-11-26,TRAINING,80.7
00000000-0000-0000-0000-000000000010,2025-11-27,TRAINING,75.2
00000000-0000-0000-0000-000000000010,2025-11-28,TRAINING,88.6
00000000-0000-0000-0000-000000000010,2025-11-29,MATCH,90.1
00000000-0000-0000-0000-000000000010,2025-11-30,REST,
00000000-0000-0000-0000-000000000010,2025-12-01,TRAINING,98.2
00000000-0000-0000-0000-000000000010,2025-12-02,TRAINING,61.3
00000000-0000-0000-0000-000000000010,2025-12-03,TRAINING,70.9
00000000-0000-0000-0000-000000000010,2025-12-04,TRAINING,66.3
00000000-0000-0000-0000-000000000010,2025-12-05,TRAINING,78.6
00000000-0000-0000-0000-000000000010,2025-12-06,MATCH,85.4
00000000-0000-0000-0000-000000000010,2025-12-07,REST,
00000000-0000-0000-0000-000000000010,2025-12-08,TRAINING,88.9
00000000-0000-0000-0000-000000000010,2025-12-09,TRAINING,55.2
00000000-0000-0000-0000-000000000010,2025-12-10,TRAINING,63.7
00000000-0000-0000-0000-000000000010,2025-12-11,TRAINING,56.0
00000000-0000-0000-0000-000000000010,2025-12-12,TRAINING,72.8
00000000-0000-0000-0000-000000000010,2025-12-13,MATCH,91.0
00000000-0000-0000-0000-000000000010,2025-12-14,REST,
00000000-0000-0000-0000-000000000010,2025-12-15,TRAINING,53.3
00000000-0000-0000-0000-000000000010,2025-12-16,TRAINING,70.0
00000000-0000-0000-0000-000000000010,2025-12-17,TRAINING,90.7
00000000-0000-0000-0000-000000000010,2025-12-18,TRAINING,95.3
00000000-0000-0000-0000-000000000010,2025-12-19,TRAINING,86.3
00000000-0000-0000-0000-000000000010,2025-12-20,MATCH,79.1
00000000-0000-0000-0000-000000000010,2025-12-21,REST,
00000000-0000-0000-0000-000000000010,2025-12-22,TRAINING,76.7
00000000-0000-0000-0000-000000000010,2025-12-23,TRAINING,92.6
00000000-0000-0000-0000-000000000010,2025-12-24,TRAINING,68.6
00000000-0000-0000-0000-000000000010,2025-12-25,TRAINING,58.3
00000000-0000-0000-0000-000000000010,2025-12-26,TRAINING,91.3
00000000-0000-0000-0000-000000000010,2025-12-27,MATCH,96.2
00000000-0000-0000-0000-000000000010,2025-12-28,REST,
00000000-0000-0000-0000-000000000010,2025-12-29,TRAINING,75.1
00000000-0000-0000-0000-000000000011,2025-09-01,TRAINING,60.3
00000000-0000-0000-0000-000000000011,2025-09-02,TRAINING,90.0
00000000-0000-0000-0000-000000000011,2025-09-03,TRAINING,88.2
00000000-0000-0000-0000-000000000011,2025-09-04,TRAINING,83.3
00000000-0000-0000-0000-000000000011,2025-09-05,TRAINING,76.7
00000000-0000-0000-0000-000000000011,2025-09-06,MATCH,96.3
00000000-0000-0000-0000-000000000011,2025-09-07,REST,
00000000-0000-0000-0000-000000000011,2025-09-08,TRAINING,95.7
00000000-0000-0000-0000-000000000011,2025-09-09,TRAINING,60.7
00000000-0000-0000-0000-000000000011,2025-09-10,TRAINING,83.2
00000000-0000-0000-0000-000000000011,2025-09-11,TRAINING,65.5
00000000-0000-0000-0000-000000000011,2025-09-12,TRAINING,58.7
00000000-0000-0000-0000-000000000011,2025-09-13,MATCH,96.9
00000000-0000-0000-0000-000000000011,2025-09-14,REST,
00000000-0000-0000-0000-000000000011,2025-09-15,TRAINING,85.6
00000000-0000-0000-0000-000000000011,2025-09-16,TRAINING,78.0
00000000-0000-0000-0000-000000000011,2025-09-17,TRAINING,62.0
00000000-0000-0000-0000-000000000011,2025-09-18,TRAINING,96.2
00000000-0000-0000-0000-000000000011,2025-09-19,TRAINING,112.2
00000000-0000-0000-0000-000000000011,2025-09-20,MATCH,85.1
00000000-0000-0000-0000-000000000011,2025-09-21,REST,
00000000-0000-0000-0000-000000000011,2025-09-22,TRAINING,57.1
00000000-0000-0000-0000-000000000011,2025-09-23,TRAINING,74.0
00000000-0000-0000-0000-000000000011,2025-09-24,TRAINING,84.2
00000000-0000-0000-0000-000000000011,2025-09-25,TRAINING,69.0
00000000-0000-0000-0000-000000000011,2025-09-26,TRAINING,120.0
00000000-0000-0000-0000-000000000011,2025-09-27,MATCH,90.5
00000000-0000-0000-0000-000000000011,2025-09-28,REST,
00000000-0000-0000-0000-000000000011,2025-09-29,TRAINING,65.4
00000000-0000-0000-0000-000000000011,2025-09-30,TRAINING,67.0
00000000-0000-0000-0000-000000000011,2025-10-01,TRAINING,101.7
00000000-0000-0000-0000-000000000011,2025-10-02,TRAINING,72.6
