user_id,date,rpe,session_type
00000000-0000-0000-0000-000000000007,2025-12-11,6.4,TRAINING
00000000-0000-0000-0000-000000000007,2025-12-12,10.0,TRAINING
00000000-0000-0000-0000-000000000007,2025-12-13,9.1,MATCH
00000000-0000-0000-0000-000000000007,2025-12-14,,REST
00000000-0000-0000-0000-000000000007,2025-12-15,6.0,TRAINING
00000000-0000-0000-0000-000000000007,2025-12-16,4.1,TRAINING
00000000-0000-0000-0000-000000000007,2025-12-17,3.7,TRAINING
00000000-0000-0000-0000-000000000007,2025-12-18,4.3,TRAINING
00000000-0000-0000-0000-000000000007,2025-12-19,4.9,TRAINING
00000000-0000-0000-0000-000000000007,2025-12-20,7.1,MATCH
00000000-0000-0000-0000-000000000007,2025-12-21,,REST
00000000-0000-0000-0000-000000000007,2025-12-22,5.3,TRAINING
00000000-0000-0000-0000-000000000007,2025-12-23,6.7,TRAINING
00000000-0000-0000-0000-000000000007,2025-12-24,7.2,TRAINING
00000000-0000-0000-0000-000000000007,2025-12-25,7.4,TRAINING
00000000-0000-0000-0000-000000000007,2025-12-26,7.0,TRAINING
00000000-0000-0000-0000-000000000007,2025-12-27,8.2,MATCH
00000000-0000-0000-0000-000000000007,2025-12-28,,REST
00000000-0000-0000-0000-000000000007,2025-12-29,3.0,TRAINING
00000000-0000-0000-0000-000000000008,2025-09-01,4.9,TRAINING
00000000-0000-0000-0000-000000000008,2025-09-02,6.5,TRAINING
00000000-0000-0000-0000-000000000008,2025-09-03,7.2,TRAINING
00000000-0000-0000-0000-000000000008,2025-09-04,3.2,TRAINING
00000000-0000-0000-0000-000000000008,2025-09-05,3.1,TRAINING
00000000-0000-0000-0000-000000000008,2025-09-06,7.9,MATCH
00000000-0000-0000-0000-000000000008,2025-09-07,,REST
00000000-0000-0000-0000-000000000008,2025-09-08,6.7,TRAINING
00000000-0000-0000-0000-000000000008,2025-09-09,4.7,TRAINING
00000000-0000-0000-0000-000000000008,2025-09-10,2.6,TRAINING
00000000-0000-0000-0000-000000000008,2025-09-11,5.5,TRAINING
00000000-0000-0000-0000-000000000008,2025-09-12,6.1,TRAINING
00000000-0000-0000-0000-000000000008,2025-09-13,7.2,MATCH
00000000-0000-0000-0000-000000000008,2025-09-14,,REST
00000000-0000-0000-0000-000000000008,2025-09-15,7.0,TRAINING
00000000-0000-0000-0000-000000000008,2025-09-16,6.0,TRAINING
00000000-0000-0000-0000-000000000008,2025-09-17,4.5,TRAINING
00000000-0000-0000-0000-000000000008,2025-09-18,4.7,TRAINING
00000000-0000-0000-0000-000000000008,2025-09-19,5.5,TRAINING
00000000-0000-0000-0000-000000000008,2025-09-20,7.2,MATCH
00000000-0000-0000-0000-000000000008,2025-09-21,,REST
00000000-0000-0000-0000-000000000008,2025-09-22,4.5,TRAINING
00000000-0000-0000-0000-000000000008,2025-09-23,8.8,TRAINING
00000000-0000-0000-0000-000000000008,2025-09-24,7.1,TRAINING
00000000-0000-0000-0000-000000000008,2025-09-25,7.4,TRAINING
00000000-0000-0000-0000-000000000008,2025-09-26,6.0,TRAINING
00000000-0000-0000-0000-000000000008,2025-09-27,10.0,MATCH
00000000-0000-0000-0000-000000000008,2025-09-28,,REST
00000000-0000-0000-0000-000000000008,2025-09-29,6.4,TRAINING
00000000-0000-0000-0000-000000000008,2025-09-30,8.2,TRAINING
00000000-0000-0000-0000-000000000008,2025-10-01,5.1,TRAINING
00000000-0000-0000-0000-000000000008,2025-10-02,6.5,TRAINING
00000000-0000-0000-0000-000000000008,2025-10-03,5.9,TRAINING
00000000-0000-0000-0000-000000000008,2025-10-04,6.9,MATCH
00000000-0000-0000-0000-000000000008,2025-10-05,,REST
00000000-0000-0000-0000-000000000008,2025-10-06,5.1,TRAINING
00000000-0000-0000-0000-000000000008,2025-10-07,6.4,TRAINING
00000000-0000-0000-0000-000000000008,2025-10-08,4.0,TRAINING
00000000-0000-0000-0000-000000000008,2025-10-09,7.0,TRAINING
00000000-0000-0000-0000-000000000008,2025-10-10,5.8,TRAINING
00000000-0000-0000-0000-000000000008,2025-10-11,8.4,MATCH
00000000-0000-0000-0000-000000000008,2025-10-12,,REST
00000000-0000-0000-0000-000000000008,2025-10-13,6.1,TRAINING
00000000-0000-0000-0000-000000000008,2025-10-14,3.2,TRAINING
00000000-0000-0000-0000-000000000008,2025-10-15,5.5,TRAINING
00000000-0000-0000-0000-000000000008,2025-10-16,7.1,TRAINING
00000000-0000-0000-0000-000000000008,2025-10-17,5.7,TRAINING
00000000-0000-0000-0000-000000000008,2025-10-18,7.5,MATCH
00000000-0000-0000-0000-000000000008,2025-10-19,,REST
00000000-0000-0000-0000-000000000008,2025-10-20,5.7,TRAINING
00000000-0000-0000-0000-000000000008,2025-10-21,2.9,TRAINING
00000000-0000-0000-0000-000000000008,2025-10-22,7.2,TRAINING
00000000-0000-0000-0000-000000000008,2025-10-23,2.3,TRAINING
00000000-0000-0000-0000-000000000008,2025-10-24,7.6,TRAINING
00000000-0000-0000-0000-000000000008,2025-10-25,7.2,MATCH
00000000-0000-0000-0000-000000000008,2025-10-26,,REST
00000000-0000-0000-0000-000000000008,2025-10-27,9.3,TRAINING
00000000-0000-0000-0000-000000000008,2025-10-28,4.2,TRAINING
00000000-0000-0000-0000-000000000008,2025-10-29,10.0,TRAINING
00000000-0000-0000-0000-000000000008,2025-10-30,9.6,TRAINING
00000000-0000-0000-0000-000000000008,2025-10-31,9.4,TRAINING
00000000-0000-0000-0000-000000000008,2025-11-01,8.5,MATCH
00000000-0000-0000-0000-000000000008,2025-11-02,,REST
00000000-0000-0000-0000-000000000008,2025-11-03,4.4,TRAINING
00000000-0000-0000-0000-000000000008,2025-11-04,6.1,TRAINING
00000000-0000-0000-0000-000000000008,2025-11-05,7.2,TRAINING
00000000-0000-0000-0000-000000000008,2025-11-06,4.2,TRAINING
00000000-0000-0000-0000-000000000008,2025-11-07,4.2,TRAINING
00000000-0000-0000-0000-000000000008,2025-11-08,7.8,MATCH
00000000-0000-0000-0000-000000000008,2025-11-09,,REST
00000000-0000-0000-0000-000000000008,2025-11-10,9.1,TRAINING
00000000-0000-0000-0000-000000000008,2025-11-11,4.6,TRAINING
00000000-0000-0000-0000-000000000008,2025-11-12,5.0,TRAINING
00000000-0000-0000-0000-000000000008,2025-11-13,4.8,TRAINING
00000000-0000-0000-0000-000000000008,2025-11-14,5.3,TRAINING
00000000-0000-0000-0000-000000000008,2025-11-15,8.7,MATCH
00000000-0000-0000-0000-000000000008,2025-11-16,,REST
00000000-0000-0000-0000-000000000008,2025-11-17,5.4,TRAINING
00000000-0000-0000-0000-000000000008,2025-11-18,9.3,TRAINING
00000000-0000-0000-0000-000000000008,2025-11-19,5.7,TRAINING
00000000-0000-0000-0000-000000000008,2025-11-20,7.5,TRAINING
00000000-0000-0000-0000-000000000008,2025-11-21,5.1,TRAINING
00000000-0000-0000-0000-000000000008,2025-11-22,6.3,MATCH
00000000-0000-0000-0000-000000000008,2025-11-23,,REST
00000000-0000-0000-0000-000000000008,2025-11-24,5.4,TRAINING
00000000-0000-0000-0000-000000000008,2025-11-25,6.3,TRAINING
00000000-0000-0000-0000-000000000008,2025-11-26,4.4,TRAINING
00000000-0000-0000-0000-000000000008,2025-11-27,7.2,TRAINING
00000000-0000-0000-0000-000000000008,2025-11-28,4.8,TRAINING
00000000-0000-0000-0000-000000000008,2025-11-29,6.5,MATCH
00000000-0000-0000-0000-000000000008,2025-11-30,,REST
00000000-0000-0000-0000-000000000008,2025-12-01,8.9,TRAINING
00000000-0000-0000-0000-000000000008,2025-12-02,4.3,TRAINING
00000000-0000-0000-0000-000000000008,2025-12-03,4.8,TRAINING
00000000-0000-0000-0000-000000000008,2025-12-04,6.6,TRAINING
00000000-0000-0000-0000-000000000008,2025-12-05,5.0,TRAINING
00000000-0000-0000-0000-000000000008,2025-12-06,6.5,MATCH
00000000-0000-0000-0000-000000000008,2025-12-07,,REST
00000000-0000-0000-0000-000000000008,2025-12-08,7.0,TRAINING
00000000-0000-0000-0000-000000000008,2025-12-09,10.0,TRAINING
00000000-0000-0000-0000-000000000008,2025-12-10,9.5,TRAINING
00000000-0000-0000-0000-000000000008,2025-12-11,10.0,TRAINING
00000000-0000-0000-0000-000000000008,2025-12-12,8.9,TRAINING
00000000-0000-0000-0000-000000000008,2025-12-13,10.0,MATCH
00000000-0000-0000-0000-000000000008,2025-12-14,,REST
00000000-0000-0000-0000-000000000008,2025-12-15,4.9,TRAINING
00000000-0000-0000-0000-000000000008,2025-12-16,5.7,TRAINING
00000000-0000-0000-0000-000000000008,2025-12-17,2.7,TRAINING
00000000-0000-0000-0000-000000000008,2025-12-18,6.9,TRAINING
00000000-0000-0000-0000-000000000008,2025-12-19,4.9,TRAINING
00000000-0000-0000-0000-000000000008,2025-12-20,6.4,MATCH
00000000-0000-0000-0000-000000000008,2025-12-21,,REST
00000000-0000-0000-0000-000000000008,2025-12-22,5.8,TRAINING
00000000-0000-0000-0000-000000000008,2025-12-23,5.2,TRAINING
00000000-0000-0000-0000-000000000008,2025-12-24,6.9,TRAINING
00000000-0000-0000-0000-000000000008,2025-12-25,5.4,TRAINING
00000000-0000-0000-0000-000000000008,2025-12-26,4.6,TRAINING
00000000-0000-0000-0000-000000000008,2025-12-27,7.5,MATCH
00000000-0000-0000-0000-000000000008,2025-12-28,,REST
00000000-0000-0000-0000-000000000008,2025-12-29,7.7,TRAINING
00000000-0000-0000-0000-000000000009,2025-09-01,6.4,TRAINING
00000000-0000-0000-0000-000000000009,2025-09-02,7.4,TRAINING
00000000-0000-0000-0000-000000000009,2025-09-03,5.5,TRAINING
00000000-0000-0000-0000-000000000009,2025-09-04,7.9,TRAINING
00000000-0000-0000-0000-000000000009,2025-09-05,4.8,TRAINING
00000000-0000-0000-0000-000000000009,2025-09-06,8.3,MATCH
00000000-0000-0000-0000-000000000009,2025-09-07,,REST
00000000-0000-0000-0000-000000000009,2025-09-08,5.0,TRAINING
00000000-0000-0000-0000-000000000009,2025-09-09,5.5,TRAINING
00000000-0000-0000-0000-000000000009,2025-09-10,5.7,TRAINING
00000000-0000-0000-0000-000000000009,2025-09-11,4.9,TRAINING
00000000-0000-0000-0000-000000000009,2025-09-12,7.4,TRAINING
00000000-0000-0000-0000-000000000009,2025-09-13,7.2,MATCH
00000000-0000-0000-0000-000000000009,2025-09-14,,REST
00000000-0000-0000-0000-000000000009,2025-09-15,5.6,TRAINING
00000000-0000-0000-0000-000000000009,2025-09-16,6.5,TRAINING
00000000-0000-0000-0000-000000000009,2025-09-17,9.4,TRAINING
00000000-0000-0000-0000-000000000009,2025-09-18,6.6,TRAINING
00000000-0000-0000-0000-000000000009,2025-09-19,5.7,TRAINING
00000000-0000-0000-0000-000000000009,2025-09-20,5.8,MATCH
00000000-0000-0000-0000-000000000009,2025-09-21,,REST
00000000-0000-0000-0000-000000000009,2025-09-22,8.1,TRAINING
00000000-0000-0000-0000-000000000009,2025-09-23,7.0,TRAINING
00000000-0000-0000-0000-000000000009,2025-09-24,7.8,TRAINING
00000000-0000-0000-0000-000000000009,2025-09-25,7.5,TRAINING
00000000-0000-0000-0000-000000000009,2025-09-26,9.7,TRAINING
00000000-0000-0000-0000-000000000009,2025-09-27,10.0,MATCH
00000000-0000-0000-0000-000000000009,2025-09-28,,REST
00000000-0000-0000-0000-000000000009,2025-09-29,4.3,TRAINING
00000000-0000-0000-0000-000000000009,2025-09-30,7.0,TRAINING
00000000-0000-0000-0000-000000000009,2025-10-01,3.9,TRAINING
00000000-0000-0000-0000-000000000009,2025-10-02,5.7,TRAINING
00000000-0000-0000-0000-000000000009,2025-10-03,5.4,TRAINING
00000000-0000-0000-0000-000000000009,2025-10-04,8.0,MATCH
00000000-0000-0000-0000-000000000009,2025-10-05,,REST
00000000-0000-0000-0000-000000000009,2025-10-06,7.4,TRAINING
00000000-0000-0000-0000-000000000009,2025-10-07,9.7,TRAINING
00000000-0000-0000-0000-000000000009,2025-10-08,5.7,TRAINING
00000000-0000-0000-0000-000000000009,2025-10-09,4.7,TRAINING
00000000-0000-0000-0000-000000000009,2025-10-10,4.5,TRAINING
00000000-0000-0000-0000-000000000009,2025-10-11,6.8,MATCH
00000000-0000-0000-0000-000000000009,2025-10-12,,REST
00000000-0000-0000-0000-000000000009,2025-10-13,6.1,TRAINING
00000000-0000-0000-0000-000000000009,2025-10-14,2.6,TRAINING
00000000-0000-0000-0000-000000000009,2025-10-15,3.8,TRAINING
00000000-0000-0000-0000-000000000009,2025-10-16,6.1,TRAINING
00000000-0000-0000-0000-000000000009,2025-10-17,7.1,TRAINING
00000000-0000-0000-0000-000000000009,2025-10-18,8.6,MATCH
00000000-0000-0000-0000-000000000009,2025-10-19,,REST
00000000-0000-0000-0000-000000000009,2025-10-20,5.8,TRAINING
00000000-0000-0000-0000-000000000009,2025-10-21,6.9,TRAINING
00000000-0000-0000-0000-000000000009,2025-10-22,7.4,TRAINING
00000000-0000-0000-0000-000000000009,2025-10-23,5.1,TRAINING
00000000-0000-0000-0000-000000000009,2025-10-24,7.2,TRAINING
00000000-0000-0000-0000-000000000009,2025-10-25,6.0,MATCH
00000000-0000-0000-0000-000000000009,2025-10-26,,REST
00000000-0000-0000-0000-000000000009,2025-10-27,5.6,TRAINING
00000000-0000-0000-0000-000000000009,2025-10-28,7.7,TRAINING
00000000-0000-0000-0000-000000000009,2025-10-29,4.7,TRAINING
00000000-0000-0000-0000-000000000009,2025-10-30,9.8,TRAINING
00000000-0000-0000-0000-000000000009,2025-10-31,7.3,TRAINING
00000000-0000-0000-0000-000000000009,2025-11-01,10.0,MATCH
00000000-0000-0000-0000-000000000009,2025-11-02,,REST
00000000-0000-0000-0000-000000000009,2025-11-03,1.2,TRAINING
00000000-0000-0000-0000-000000000009,2025-11-04,5.5,TRAINING
00000000-0000-0000-0000-000000000009,2025-11-05,5.1,TRAINING
00000000-0000-0000-0000-000000000009,2025-11-06,4.5,TRAINING
00000000-0000-0000-0000-000000000009,2025-11-07,6.4,TRAINING
00000000-0000-0000-0000-000000000009,2025-11-08,7.0,MATCH
00000000-0000-0000-0000-000000000009,2025-11-09,,REST
00000000-0000-0000-0000-000000000009,2025-11-10,5.5,TRAINING
00000000-0000-0000-0000-000000000009,2025-11-11,6.2,TRAINING
00000000-0000-0000-0000-000000000009,2025-11-12,7.4,TRAINING
00000000-0000-0000-0000-000000000009,2025-11-13,7.3,TRAINING
00000000-0000-0000-0000-000000000009,2025-11-14,4.9,TRAINING
00000000-0000-0000-0000-000000000009,2025-11-15,6.8,MATCH
00000000-0000-0000-0000-000000000009,2025-11-16,,REST
00000000-0000-0000-0000-000000000009,2025-11-17,7.7,TRAINING
00000000-0000-0000-0000-000000000009,2025-11-18,4.8,TRAINING
00000000-0000-0000-0000-000000000009,2025-11-19,6.4,TRAINING
00000000-0000-0000-0000-000000000009,2025-11-20,3.1,TRAINING
00000000-0000-0000-0000-000000000009,2025-11-21,2.6,TRAINING
00000000-0000-0000-0000-000000000009,2025-11-22,7.7,MATCH
00000000-0000-0000-0000-000000000009,2025-11-23,,REST
00000000-0000-0000-0000-000000000009,2025-11-24,5.3,TRAINING
00000000-0000-0000-0000-000000000009,2025-11-25,6.8,TRAINING
00000000-0000-0000-0000-000000000009,2025-11-26,4.5,TRAINING
00000000-0000-0000-0000-000000000009,2025-11-27,6.1,TRAINING
00000000-0000-0000-0000-000000000009,2025-11-28,6.7,TRAINING
00000000-0000-0000-0000-000000000009,2025-11-29,6.9,MATCH
00000000-0000-0000-0000-000000000009,2025-11-30,,REST
00000000-0000-0000-0000-000000000009,2025-12-01,5.1,TRAINING
00000000-0000-0000-0000-000000000009,2025-12-02,4.0,TRAINING
00000000-0000-0000-0000-000000000009,2025-12-03,6.8,TRAINING
00000000-0000-0000-0000-000000000009,2025-12-04,6.5,TRAINING
00000000-0000-0000-0000-000000000009,2025-12-05,6.6,TRAINING
00000000-0000-0000-0000-000000000009,2025-12-06,7.4,MATCH
00000000-0000-0000-0000-000000000009,2025-12-07,,REST
00000000-0000-0000-0000-000000000009,2025-12-08,9.7,TRAINING
00000000-0000-0000-0000-000000000009,2025-12-09,2.6,TRAINING
00000000-0000-0000-0000-000000000009,2025-12-10,8.1,TRAINING
00000000-0000-0000-0000-000000000009,2025-12-11,10.0,TRAINING
00000000-0000-0000-0000-000000000009,2025-12-12,8.4,TRAINING
00000000-0000-0000-0000-000000000009,2025-12-13,10.0,MATCH
00000000-0000-0000-0000-000000000009,2025-12-14,,REST
00000000-0000-0000-0000-000000000009,2025-12-15,5.3,TRAINING
00000000-0000-0000-0000-000000000009,2025-12-16,7.6,TRAINING
00000000-0000-0000-0000-000000000009,2025-12-17,4.4,TRAINING
00000000-0000-0000-0000-000000000009,2025-12-18,6.3,TRAINING
00000000-0000-0000-0000-000000000009,2025-12-19,4.7,TRAINING
00000000-0000-0000-0000-000000000009,2025-12-20,7.8,MATCH
00000000-0000-0000-0000-000000000009,2025-12-21,,REST
00000000-0000-0000-0000-000000000009,2025-12-22,4.8,TRAINING
00000000-0000-0000-0000-000000000009,2025-12-23,5.6,TRAINING
00000000-0000-0000-0000-000000000009,2025-12-24,5.0,TRAINING
00000000-0000-0000-0000-000000000009,2025-12-25,6.6,TRAINING
00000000-0000-0000-0000-000000000009,2025-12-26,6.3,TRAINING
00000000-0000-0000-0000-000000000009,2025-12-27,6.9,MATCH
00000000-0000-0000-0000-000000000009,2025-12-28,,REST
00000000-0000-0000-0000-000000000009,2025-12-29,4.6,TRAINING
00000000-0000-0000-0000-000000000010,2025-09-01,3.8,TRAINING
00000000-0000-0000-0000-000000000010,2025-09-02,3.5,TRAINING
00000000-0000-0000-0000-000000000010,2025-09-03,6.9,TRAINING
00000000-0000-0000-0000-000000000010,2025-09-04,4.0,TRAINING
00000000-0000-0000-0000-000000000010,2025-09-05,4.1,TRAINING
00000000-0000-0000-0000-000000000010,2025-09-06,7.6,MATCH
00000000-0000-0000-0000-000000000010,2025-09-07,,REST
00000000-0000-0000-0000-000000000010,2025-09-08,8.0,TRAINING
00000000-0000-0000-0000-000000000010,2025-09-09,7.6,TRAINING
00000000-0000-0000-0000-000000000010,2025-09-10,5.6,TRAINING
00000000-0000-0000-0000-000000000010,2025-09-11,7.2,TRAINING
00000000-0000-0000-0000-000000000010,2025-09-12,6.3,TRAINING
00000000-0000-0000-0000-000000000010,2025-09-13,7.0,MATCH
00000000-0000-0000-0000-000000000010,2025-09-14,,REST
00000000-0000-0000-0000-000000000010,2025-09-15,8.3,TRAINING
00000000-0000-0000-0000-000000000010,2025-09-16,6.3,TRAINING
00000000-0000-0000-0000-000000000010,2025-09-17,3.3,TRAINING
00000000-0000-0000-0000-000000000010,2025-09-18,4.0,TRAINING
00000000-0000-0000-0000-000000000010,2025-09-19,8.7,TRAINING
00000000-0000-0000-0000-000000000010,2025-09-20,6.8,MATCH
00000000-0000-0000-0000-000000000010,2025-09-21,,REST
00000000-0000-0000-0000-000000000010,2025-09-22,6.1,TRAINING
00000000-0000-0000-0000-000000000010,2025-09-23,10.0,TRAINING
00000000-0000-0000-0000-000000000010,2025-09-24,4.7,TRAINING
00000000-0000-0000-0000-000000000010,2025-09-25,7.4,TRAINING
00000000-0000-0000-0000-000000000010,2025-09-26,6.9,TRAINING
00000000-0000-0000-0000-000000000010,2025-09-27,10.0,MATCH
00000000-0000-0000-0000-000000000010,2025-09-28,,REST
00000000-0000-0000-0000-000000000010,2025-09-29,5.2,TRAINING
00000000-0000-0000-0000-000000000010,2025-09-30,4.2,TRAINING
00000000-0000-0000-0000-000000000010,2025-10-01,5.2,TRAINING
00000000-0000-0000-0000-000000000010,2025-10-02,5.6,TRAINING
00000000-0000-0000-0000-000000000010,2025-10-03,5.7,TRAINING
00000000-0000-0000-0000-000000000010,2025-10-04,6.9,MATCH
00000000-0000-0000-0000-000000000010,2025-10-05,,REST
00000000-0000-0000-0000-000000000010,2025-10-06,5.4,TRAINING
00000000-0000-0000-0000-000000000010,2025-10-07,6.0,TRAINING
00000000-0000-0000-0000-000000000010,2025-10-08,4.4,TRAINING
00000000-0000-0000-0000-000000000010,2025-10-09,4.2,TRAINING
00000000-0000-0000-0000-000000000010,2025-10-10,5.5,TRAINING
00000000-0000-0000-0000-000000000010,2025-10-11,7.0,MATCH
00000000-0000-0000-0000-000000000010,2025-10-12,,REST
00000000-0000-0000-0000-000000000010,2025-10-13,3.7,TRAINING
00000000-0000-0000-0000-000000000010,2025-10-14,4.1,TRAINING
00000000-0000-0000-0000-000000000010,2025-10-15,1.7,TRAINING
00000000-0000-0000-0000-000000000010,2025-10-16,7.7,TRAINING
00000000-0000-0000-0000-000000000010,2025-10-17,7.5,TRAINING
00000000-0000-0000-0000-000000000010,2025-10-18,8.2,MATCH
00000000-0000-0000-0000-000000000010,2025-10-19,,REST
00000000-0000-0000-0000-000000000010,2025-10-20,3.9,TRAINING
00000000-0000-0000-0000-000000000010,2025-10-21,5.6,TRAINING
00000000-0000-0000-0000-000000000010,2025-10-22,5.0,TRAINING
00000000-0000-0000-0000-000000000010,2025-10-23,5.3,TRAINING
00000000-0000-0000-0000-000000000010,2025-10-24,8.0,TRAINING
00000000-0000-0000-0000-000000000010,2025-10-25,7.0,MATCH
00000000-0000-0000-0000-000000000010,2025-10-26,,REST
00000000-0000-0000-0000-000000000010,2025-10-27,5.5,TRAINING
00000000-0000-0000-0000-000000000010,2025-10-28,7.8,TRAINING
00000000-0000-0000-0000-000000000010,2025-10-29,9.5,TRAINING
00000000-0000-0000-0000-000000000010,2025-10-30,10.0,TRAINING
00000000-0000-0000-0000-000000000010,2025-10-31,9.4,TRAINING
00000000-0000-0000-0000-000000000010,2025-11-01,10.0,MATCH
00000000-0000-0000-0000-000000000010,2025-11-02,,REST
00000000-0000-0000-0000-000000000010,2025-11-03,2.3,TRAINING
00000000-0000-0000-0000-000000000010,2025-11-04,5.8,TRAINING
00000000-0000-0000-0000-000000000010,2025-11-05,5.7,TRAINING
00000000-0000-0000-0000-000000000010,2025-11-06,3.5,TRAINING
00000000-0000-0000-0000-000000000010,2025-11-07,4.7,TRAINING
00000000-0000-0000-0000-000000000010,2025-11-08,7.0,MATCH
00000000-0000-0000-0000-000000000010,2025-11-09,,REST
00000000-0000-0000-0000-000000000010,2025-11-10,5.4,TRAINING
00000000-0000-0000-0000-000000000010,2025-11-11,4.8,TRAINING
00000000-0000-0000-0000-000000000010,2025-11-12,7.5,TRAINING
00000000-0000-0000-0000-000000000010,2025-11-13,6.5,TRAINING
00000000-0000-0000-0000-000000000010,2025-11-14,3.4,TRAINING
00000000-0000-0000-0000-000000000010,2025-11-15,7.3,MATCH
00000000-0000-0000-0000-000000000010,2025-11-16,,REST
00000000-0000-0000-0000-000000000010,2025-11-17,3.9,TRAINING
00000000-0000-0000-0000-000000000010,2025-11-18,3.5,TRAINING
00000000-0000-0000-0000-000000000010,2025-11-19,5.4,TRAINING
00000000-0000-0000-0000-000000000010,2025-11-20,5.6,TRAINING
00000000-0000-0000-0000-000000000010,2025-11-21,7.1,TRAINING
00000000-0000-0000-0000-000000000010,2025-11-22,8.2,MATCH
00000000-0000-0000-0000-000000000010,2025-11-23,,REST
00000000-0000-0000-0000-000000000010,2025-11-24,3.4,TRAINING
00000000-0000-0000-0000-000000000010,2025-11-25,3.6,TRAINING
00000000-0000-0000-0000-000000000010,2025-11-26,4.4,TRAINING
00000000-0000-0000-0000-000000000010,2025-11-27,3.5,TRAINING
00000000-0000-0000-0000-000000000010,2025-11-28,6.4,TRAINING
00000000-0000-0000-0000-000000000010,2025-11-29,6.7,MATCH
00000000-0000-0000-0000-000000000010,2025-11-30,,REST
00000000-0000-0000-0000-000000000010,2025-12-01,5.8,TRAINING
00000000-0000-0000-0000-000000000010,2025-12-02,3.3,TRAINING
00000000-0000-0000-0000-000000000010,2025-12-03,9.7,TRAINING
00000000-0000-0000-0000-000000000010,2025-12-04,2.7,TRAINING
00000000-0000-0000-0000-000000000010,2025-12-05,1.3,TRAINING
00000000-0000-0000-0000-000000000010,2025-12-06,8.3,MATCH
00000000-0000-0000-0000-000000000010,2025-12-07,,REST
00000000-0000-0000-0000-000000000010,2025-12-08,7.2,TRAINING
00000000-0000-0000-0000-000000000010,2025-12-09,4.3,TRAINING
00000000-0000-0000-0000-000000000010,2025-12-10,7.7,TRAINING
00000000-0000-0000-0000-000000000010,2025-12-11,7.6,TRAINING
00000000-0000-0000-0000-000000000010,2025-12-12,8.7,TRAINING
00000000-0000-0000-0000-000000000010,2025-12-13,10.0,MATCH
00000000-0000-0000-0000-000000000010,2025-12-14,,REST
00000000-0000-0000-0000-000000000010,2025-12-15,5.8,TRAINING
00000000-0000-0000-0000-000000000010,2025-12-16,6.2,TRAINING
00000000-0000-0000-0000-000000000010,2025-12-17,5.3,TRAINING
00000000-0000-0000-0000-000000000010,2025-12-18,4.4,TRAINING
00000000-0000-0000-0000-000000000010,2025-12-19,7.7,TRAINING
00000000-0000-0000-0000-000000000010,2025-12-20,6.5,MATCH
00000000-0000-0000-0000-000000000010,2025-12-21,,REST
00000000-0000-0000-0000-000000000010,2025-12-22,7.1,TRAINING
00000000-0000-0000-0000-000000000010,2025-12-23,4.4,TRAINING
00000000-0000-0000-0000-000000000010,2025-12-24,4.2,TRAINING
00000000-0000-0000-0000-000000000010,2025-12-25,6.3,TRAINING
00000000-0000-0000-0000-000000000010,2025-12-26,5.3,TRAINING
00000000-0000-0000-0000-000000000010,2025-12-27,7.7,MATCH
00000000-0000-0000-0000-000000000010,2025-12-28,,REST
00000000-0000-0000-0000-000000000010,2025-12-29,7.2,TRAINING
00000000-0000-0000-0000-000000000011,2025-09-01,1.2,TRAINING
00000000-0000-0000-0000-000000000011,2025-09-02,7.2,TRAINING
00000000-0000-0000-0000-000000000011,2025-09-03,6.1,TRAINING
00000000-0000-0000-0000-000000000011,2025-09-04,5.8,TRAINING
00000000-0000-0000-0000-000000000011,2025-09-05,5.0,TRAINING
00000000-0000-0000-0000-000000000011,2025-09-06,6.9,MATCH
00000000-0000-0000-0000-000000000011,2025-09-07,,REST
00000000-0000-0000-0000-000000000011,2025-09-08,7.8,TRAINING
00000000-0000-0000-0000-000000000011,2025-09-09,4.9,TRAINING
00000000-0000-0000-0000-000000000011,2025-09-10,7.4,TRAINING
00000000-0000-0000-0000-000000000011,2025-09-11,6.0,TRAINING
00000000-0000-0000-0000-000000000011,2025-09-12,6.1,TRAINING
00000000-0000-0000-0000-000000000011,2025-09-13,8.1,MATCH
00000000-0000-0000-0000-000000000011,2025-09-14,,REST
00000000-0000-0000-0000-000000000011,2025-09-15,7.9,TRAINING
00000000-0000-0000-0000-000000000011,2025-09-16,3.4,TRAINING
00000000-0000-0000-0000-000000000011,2025-09-17,8.7,TRAINING
00000000-0000-0000-0000-000000000011,2025-09-18,5.4,TRAINING
00000000-0000-0000-0000-000000000011,2025-09-19,6.4,TRAINING
00000000-0000-0000-0000-000000000011,2025-09-20,6.8,MATCH
00000000-0000-0000-0000-000000000011,2025-09-21,,REST
00000000-0000-0000-0000-000000000011,2025-09-22,10.0,TRAINING
00000000-0000-0000-0000-000000000011,2025-09-23,7.8,TRAINING
00000000-0000-0000-0000-000000000011,2025-09-24,10.0,TRAINING
00000000-0000-0000-0000-000000000011,2025-09-25,9.3,TRAINING
00000000-0000-0000-0000-000000000011,2025-09-26,10.0,TRAINING
00000000-0000-0000-0000-000000000011,2025-09-27,10.0,MATCH
00000000-0000-0000-0000-000000000011,2025-09-28,,REST
00000000-0000-0000-0000-000000000011,2025-09-29,3.6,TRAINING
00000000-0000-0000-0000-000000000011,2025-09-30,5.2,TRAINING
00000000-0000-0000-0000-000000000011,2025-10-01,5.5,TRAINING
00000000-0000-0000-0000-000000000011,2025-10-02,7.4,TRAINING
