athlete_id,date,rpe,duration_min,srpe,fatigue,stress,doms,sleep
00000000-0000-0000-0000-000000000005,2025-10-30,8.3,74.5,617.6,2.0,1.0,2.0,2.0
00000000-0000-0000-0000-000000000005,2025-10-31,4.0,69.0,276.7,2.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000005,2025-11-01,10.0,88.6,885.9,1.0,1.0,2.0,
00000000-0000-0000-0000-000000000005,2025-11-02,,,0.0,2.0,2.0,4.0,1.0
00000000-0000-0000-0000-000000000005,2025-11-03,5.1,82.3,422.3,1.0,2.0,3.0,
00000000-0000-0000-0000-000000000005,2025-11-04,3.9,50.6,196.3,2.0,1.0,,1.0
00000000-0000-0000-0000-000000000005,2025-11-05,5.0,86.5,430.4,2.0,1.0,1.0,2.0
00000000-0000-0000-0000-000000000005,2025-11-06,8.0,86.7,696.6,2.0,,2.0,2.0
00000000-0000-0000-0000-000000000005,2025-11-07,3.3,71.5,235.8,2.0,1.0,2.0,1.0
00000000-0000-0000-0000-000000000005,2025-11-08,7.8,90.9,705.0,2.0,1.0,2.0,1.0
00000000-0000-0000-0000-000000000005,2025-11-09,,,0.0,2.0,2.0,1.0,1.0
00000000-0000-0000-0000-000000000005,2025-11-10,6.3,61.2,386.4,,1.0,3.0,1.0
00000000-0000-0000-0000-000000000005,2025-11-11,5.6,81.3,455.1,3.0,1.0,1.0,
00000000-0000-0000-0000-000000000005,2025-11-12,6.7,62.9,423.9,2.0,2.0,1.0,1.0
00000000-0000-0000-0000-000000000005,2025-11-13,5.0,34.4,171.6,2.0,1.0,2.0,1.0
00000000-0000-0000-0000-000000000005,2025-11-14,4.6,67.1,306.7,,1.0,2.0,1.0
00000000-0000-0000-0000-000000000005,2025-11-15,6.5,90.8,588.6,2.0,2.0,2.0,
00000000-0000-0000-0000-000000000005,2025-11-16,,,0.0,1.0,1.0,3.0,2.0
00000000-0000-0000-0000-000000000005,2025-11-17,5.4,41.1,222.7,3.0,2.0,1.0,3.0
00000000-0000-0000-0000-000000000005,2025-11-18,5.8,61.1,355.7,1.0,1.0,1.0,2.0
00000000-0000-0000-0000-000000000005,2025-11-19,6.2,55.8,347.4,2.0,,1.0,3.0
00000000-0000-0000-0000-000000000005,2025-11-20,5.5,70.8,392.3,1.0,2.0,3.0,2.0
00000000-0000-0000-0000-000000000005,2025-11-21,6.0,76.9,457.7,1.0,1.0,2.0,2.0
00000000-0000-0000-0000-000000000005,2025-11-22,7.2,82.3,596.4,3.0,1.0,2.0,2.0
00000000-0000-0000-0000-000000000005,2025-11-23,,,0.0,2.0,2.0,1.0,1.0
00000000-0000-0000-0000-000000000005,2025-11-24,3.3,66.2,217.6,1.0,1.0,,1.0
00000000-0000-0000-0000-000000000005,2025-11-25,5.5,65.9,361.5,1.0,1.0,2.0,2.0
00000000-0000-0000-0000-000000000005,2025-11-26,6.4,70.8,455.9,3.0,1.0,1.0,2.0
00000000-0000-0000-0000-000000000005,2025-11-27,4.1,70.8,287.0,2.0,2.0,2.0,1.0
00000000-0000-0000-0000-000000000005,2025-11-28,5.8,79.9,466.4,1.0,2.0,1.0,1.0
00000000-0000-0000-0000-000000000005,2025-11-29,9.4,86.7,812.7,1.0,1.0,2.0,3.0
00000000-0000-0000-0000-000000000005,2025-11-30,,,0.0,3.0,2.0,1.0,1.0
00000000-0000-0000-0000-000000000005,2025-12-01,5.4,81.4,438.7,,1.0,1.0,1.0
00000000-0000-0000-0000-000000000005,2025-12-02,5.5,67.5,368.8,1.0,1.0,2.0,1.0
00000000-0000-0000-0000-000000000005,2025-12-03,3.2,67.3,213.9,1.0,2.0,,2.0
00000000-0000-0000-0000-000000000005,2025-12-04,3.9,49.1,191.0,1.0,4.0,1.0,1.0
00000000-0000-0000-0000-000000000005,2025-12-05,4.3,59.3,255.3,1.0,3.0,1.0,4.0
00000000-0000-0000-0000-000000000005,2025-12-06,8.1,93.0,751.8,1.0,1.0,1.0,1.0
00000000-0000-0000-0000-000000000005,2025-12-07,,,0.0,2.0,2.0,2.0,1.0
00000000-0000-0000-0000-000000000005,2025-12-08,6.2,71.1,442.0,2.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000005,2025-12-09,4.1,67.6,275.0,1.0,1.0,1.0,2.0
00000000-0000-0000-0000-000000000005,2025-12-10,9.1,87.4,799.3,3.0,2.0,2.0,3.0
00000000-0000-0000-0000-000000000005,2025-12-11,6.6,90.8,603.3,2.0,2.0,3.0,2.0
00000000-0000-0000-0000-000000000005,2025-12-12,4.8,56.3,272.4,2.0,3.0,2.0,2.0
00000000-0000-0000-0000-000000000005,2025-12-13,10.0,98.4,983.6,1.0,2.0,2.0,1.0
00000000-0000-0000-0000-000000000005,2025-12-14,,,0.0,2.0,2.0,2.0,1.0
00000000-0000-0000-0000-000000000005,2025-12-15,6.2,74.4,464.2,3.0,1.0,1.0,3.0
00000000-0000-0000-0000-000000000005,2025-12-16,2.2,44.7,98.6,2.0,2.0,1.0,1.0
00000000-0000-0000-0000-000000000005,2025-12-17,5.7,69.6,396.5,1.0,1.0,1.0,
00000000-0000-0000-0000-000000000005,2025-12-18,3.8,76.0,291.9,2.0,1.0,,2.0
00000000-0000-0000-0000-000000000005,2025-12-19,5.7,89.2,505.8,1.0,,2.0,2.0
00000000-0000-0000-0000-000000000005,2025-12-20,7.6,96.1,734.2,1.0,1.0,1.0,1.0
00000000-0000-0000-0000-000000000005,2025-12-21,,,0.0,2.0,1.0,3.0,2.0
00000000-0000-0000-0000-000000000005,2025-12-22,5.5,73.3,403.9,1.0,2.0,1.0,1.0
00000000-0000-0000-0000-000000000005,2025-12-23,7.1,60.3,428.1,2.0,1.0,1.0,2.0
00000000-0000-0000-0000-000000000005,2025-12-24,9.7,80.6,783.8,2.0,3.0,4.0,2.0
00000000-0000-0000-0000-000000000005,2025-12-25,6.1,82.9,503.2,2.0,3.0,1.0,2.0
00000000-0000-0000-0000-000000000005,2025-12-26,8.3,86.9,722.5,3.0,2.0,3.0,2.0
00000000-0000-0000-0000-000000000005,2025-12-27,5.9,97.0,571.9,3.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000005,2025-12-28,,,0.0,1.0,1.0,1.0,1.0
00000000-0000-0000-0000-000000000005,2025-12-29,5.0,76.6,382.2,2.0,2.0,2.0,1.0
00000000-0000-0000-0000-000000000006,2025-09-01,6.4,83.9,535.5,2.0,2.0,2.0,1.0
00000000-0000-0000-0000-000000000006,2025-09-02,4.4,77.4,341.7,1.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000006,2025-09-03,8.8,74.7,657.5,1.0,1.0,3.0,1.0
00000000-0000-0000-0000-000000000006,2025-09-04,4.5,72.4,322.9,1.0,2.0,1.0,1.0
00000000-0000-0000-0000-000000000006,2025-09-05,5.6,72.7,410.1,3.0,2.0,1.0,2.0
00000000-0000-0000-0000-000000000006,2025-09-06,7.5,82.8,618.3,2.0,2.0,3.0,2.0
00000000-0000-0000-0000-000000000006,2025-09-07,,,0.0,2.0,2.0,3.0,1.0
00000000-0000-0000-0000-000000000006,2025-09-08,4.1,72.8,295.1,2.0,2.0,3.0,2.0
00000000-0000-0000-0000-000000000006,2025-09-09,5.3,66.5,349.3,2.0,1.0,2.0,3.0
00000000-0000-0000-0000-000000000006,2025-09-10,5.2,75.9,397.4,3.0,2.0,2.0,3.0
00000000-0000-0000-0000-000000000006,2025-09-11,6.8,73.5,502.4,1.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000006,2025-09-12,6.1,66.9,407.9,1.0,2.0,3.0,2.0
00000000-0000-0000-0000-000000000006,2025-09-13,8.1,91.9,741.7,,,3.0,2.0
00000000-0000-0000-0000-000000000006,2025-09-14,,,0.0,1.0,2.0,1.0,2.0
00000000-0000-0000-0000-000000000006,2025-09-15,6.8,85.7,582.7,4.0,1.0,2.0,2.0
00000000-0000-0000-0000-000000000006,2025-09-16,6.4,73.5,469.3,2.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000006,2025-09-17,5.9,91.0,533.7,2.0,4.0,1.0,1.0
00000000-0000-0000-0000-000000000006,2025-09-18,4.5,65.6,296.5,1.0,1.0,2.0,2.0
00000000-0000-0000-0000-000000000006,2025-09-19,5.8,81.2,468.9,2.0,1.0,2.0,3.0
00000000-0000-0000-0000-000000000006,2025-09-20,6.7,89.6,598.3,3.0,2.0,3.0,1.0
00000000-0000-0000-0000-000000000006,2025-09-21,,,0.0,2.0,2.0,2.0,1.0
00000000-0000-0000-0000-000000000006,2025-09-22,8.0,41.8,335.8,2.0,1.0,2.0,2.0
00000000-0000-0000-0000-000000000006,2025-09-23,7.8,72.6,563.4,1.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000006,2025-09-24,7.9,96.2,759.3,2.0,1.0,1.0,1.0
00000000-0000-0000-0000-000000000006,2025-09-25,5.5,62.6,345.4,2.0,,2.0,2.0
00000000-0000-0000-0000-000000000006,2025-09-26,2.4,67.8,160.8,1.0,1.0,1.0,3.0
00000000-0000-0000-0000-000000000006,2025-09-27,10.0,87.5,874.5,2.0,2.0,2.0,1.0
00000000-0000-0000-0000-000000000006,2025-09-28,,,0.0,1.0,2.0,3.0,1.0
00000000-0000-0000-0000-000000000006,2025-09-29,7.2,87.9,629.6,2.0,1.0,1.0,3.0
00000000-0000-0000-0000-000000000006,2025-09-30,5.6,69.4,390.0,2.0,2.0,1.0,1.0
00000000-0000-0000-0000-000000000006,2025-10-01,7.0,74.7,525.9,,3.0,1.0,
00000000-0000-0000-0000-000000000006,2025-10-02,4.3,49.3,210.5,1.0,1.0,1.0,2.0
00000000-0000-0000-0000-000000000006,2025-10-03,4.8,86.3,417.6,1.0,1.0,1.0,2.0
00000000-0000-0000-0000-000000000006,2025-10-04,9.8,90.3,882.9,1.0,2.0,3.0,3.0
00000000-0000-0000-0000-000000000006,2025-10-05,,,0.0,2.0,1.0,2.0,3.0
00000000-0000-0000-0000-000000000006,2025-10-06,4.4,57.2,249.0,,2.0,1.0,1.0
00000000-0000-0000-0000-000000000006,2025-10-07,6.3,48.5,307.1,2.0,3.0,2.0,3.0
00000000-0000-0000-0000-000000000006,2025-10-08,6.3,87.3,552.0,1.0,1.0,1.0,2.0
00000000-0000-0000-0000-000000000006,2025-10-09,6.2,71.7,441.3,1.0,1.0,2.0,2.0
00000000-0000-0000-0000-000000000006,2025-10-10,6.3,77.6,492.3,2.0,3.0,2.0,2.0
00000000-0000-0000-0000-000000000006,2025-10-11,6.7,99.3,667.2,2.0,1.0,1.0,2.0
00000000-0000-0000-0000-000000000006,2025-10-12,,,0.0,2.0,2.0,1.0,1.0
00000000-0000-0000-0000-000000000006,2025-10-13,5.0,86.6,430.8,2.0,2.0,3.0,1.0
00000000-0000-0000-0000-000000000006,2025-10-14,1.9,94.1,176.3,1.0,2.0,2.0,4.0
00000000-0000-0000-0000-000000000006,2025-10-15,7.7,75.4,581.2,2.0,2.0,1.0,2.0
00000000-0000-0000-0000-000000000006,2025-10-16,6.3,83.4,528.5,3.0,3.0,1.0,2.0
00000000-0000-0000-0000-000000000006,2025-10-17,4.5,83.2,377.4,2.0,1.0,4.0,2.0
00000000-0000-0000-0000-000000000006,2025-10-18,6.7,87.0,581.9,3.0,1.0,3.0,2.0
00000000-0000-0000-0000-000000000006,2025-10-19,,,0.0,1.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000006,2025-10-20,7.2,89.6,644.4,,2.0,2.0,1.0
00000000-0000-0000-0000-000000000006,2025-10-21,4.4,64.0,284.2,1.0,2.0,2.0,3.0
00000000-0000-0000-0000-000000000006,2025-10-22,4.5,86.0,389.7,1.0,2.0,1.0,1.0
00000000-0000-0000-0000-000000000006,2025-10-23,4.0,80.4,321.4,1.0,1.0,2.0,1.0
00000000-0000-0000-0000-000000000006,2025-10-24,6.6,73.7,487.8,1.0,1.0,2.0,3.0
00000000-0000-0000-0000-000000000006,2025-10-25,8.5,88.5,753.0,1.0,2.0,1.0,2.0
00000000-0000-0000-0000-000000000006,2025-10-26,,,0.0,3.0,2.0,1.0,3.0
00000000-0000-0000-0000-000000000006,2025-10-27,7.8,60.3,468.8,2.0,1.0,2.0,1.0
00000000-0000-0000-0000-000000000006,2025-10-28,10.0,63.5,635.0,2.0,3.0,2.0,1.0
00000000-0000-0000-0000-000000000006,2025-10-29,9.0,73.9,668.1,2.0,3.0,1.0,3.0
00000000-0000-0000-0000-000000000006,2025-10-30,5.9,65.9,387.4,3.0,2.0,,2.0
00000000-0000-0000-0000-000000000006,2025-10-31,10.0,78.0,780.2,2.0,3.0,1.0,3.0
00000000-0000-0000-0000-000000000006,2025-11-01,9.7,91.5,891.1,1.0,3.0,1.0,2.0
00000000-0000-0000-0000-000000000006,2025-11-02,,,0.0,2.0,2.0,3.0,1.0
00000000-0000-0000-0000-000000000006,2025-11-03,5.3,120.0,633.7,2.0,2.0,2.0,4.0
00000000-0000-0000-0000-000000000006,2025-11-04,5.9,69.3,410.7,2.0,3.0,2.0,1.0
00000000-0000-0000-0000-000000000006,2025-11-05,7.6,47.4,361.5,2.0,1.0,2.0,2.0
00000000-0000-0000-0000-000000000006,2025-11-06,5.6,104.9,591.9,2.0,1.0,2.0,2.0
00000000-0000-0000-0000-000000000006,2025-11-07,5.3,49.0,261.0,2.0,3.0,2.0,2.0
00000000-0000-0000-0000-000000000006,2025-11-08,7.1,97.3,691.0,3.0,1.0,2.0,1.0
00000000-0000-0000-0000-000000000006,2025-11-09,,,0.0,2.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000006,2025-11-10,6.1,62.4,378.5,2.0,2.0,2.0,3.0
00000000-0000-0000-0000-000000000006,2025-11-11,4.5,66.6,297.9,1.0,3.0,2.0,2.0
00000000-0000-0000-0000-000000000006,2025-11-12,6.0,95.1,574.4,2.0,1.0,2.0,2.0
00000000-0000-0000-0000-000000000006,2025-11-13,7.1,81.8,579.3,3.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000006,2025-11-14,3.5,55.1,192.9,2.0,1.0,2.0,3.0
00000000-0000-0000-0000-000000000006,2025-11-15,8.0,83.3,669.0,,3.0,2.0,1.0
00000000-0000-0000-0000-000000000006,2025-11-16,,,0.0,1.0,1.0,3.0,1.0
00000000-0000-0000-0000-000000000006,2025-11-17,5.2,79.6,410.7,2.0,2.0,1.0,2.0
00000000-0000-0000-0000-000000000006,2025-11-18,3.8,59.6,226.2,3.0,1.0,2.0,
00000000-0000-0000-0000-000000000006,2025-11-19,5.4,82.6,442.4,1.0,1.0,1.0,1.0
00000000-0000-0000-0000-000000000006,2025-11-20,7.1,84.1,596.5,2.0,1.0,1.0,1.0
00000000-0000-0000-0000-000000000006,2025-11-21,5.6,63.8,358.0,1.0,1.0,3.0,
00000000-0000-0000-0000-000000000006,2025-11-22,6.4,87.4,562.2,2.0,2.0,1.0,1.0
00000000-0000-0000-0000-000000000006,2025-11-23,,,0.0,2.0,3.0,1.0,2.0
00000000-0000-0000-0000-000000000006,2025-11-24,6.1,80.0,489.5,2.0,1.0,2.0,2.0
00000000-0000-0000-0000-000000000006,2025-11-25,2.4,63.2,148.6,1.0,1.0,1.0,2.0
00000000-0000-0000-0000-000000000006,2025-11-26,7.3,76.2,556.7,4.0,3.0,3.0,2.0
00000000-0000-0000-0000-000000000006,2025-11-27,3.4,110.3,372.3,1.0,1.0,1.0,2.0
00000000-0000-0000-0000-000000000006,2025-11-28,5.5,80.8,440.7,2.0,2.0,3.0,2.0
00000000-0000-0000-0000-000000000006,2025-11-29,7.9,88.2,696.4,1.0,2.0,3.0,1.0
00000000-0000-0000-0000-000000000006,2025-11-30,,,0.0,1.0,1.0,1.0,1.0
00000000-0000-0000-0000-000000000006,2025-12-01,4.4,106.8,471.0,1.0,2.0,3.0,2.0
00000000-0000-0000-0000-000000000006,2025-12-02,7.0,87.3,611.7,2.0,3.0,2.0,2.0
00000000-0000-0000-0000-000000000006,2025-12-03,6.4,60.0,381.5,2.0,2.0,,1.0
00000000-0000-0000-0000-000000000006,2025-12-04,7.4,62.4,462.4,3.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000006,2025-12-05,5.9,50.4,298.7,2.0,1.0,2.0,3.0
00000000-0000-0000-0000-000000000006,2025-12-06,5.5,91.6,500.0,1.0,3.0,3.0,2.0
00000000-0000-0000-0000-000000000006,2025-12-07,,,0.0,2.0,1.0,1.0,2.0
00000000-0000-0000-0000-000000000006,2025-12-08,6.4,45.2,290.4,2.0,2.0,3.0,1.0
00000000-0000-0000-0000-000000000006,2025-12-09,9.5,106.8,1011.0,1.0,2.0,2.0,4.0
00000000-0000-0000-0000-000000000006,2025-12-10,10.0,71.1,711.4,2.0,1.0,2.0,3.0
00000000-0000-0000-0000-000000000006,2025-12-11,8.3,88.3,730.4,2.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000006,2025-12-12,10.0,69.8,698.5,2.0,3.0,,1.0
00000000-0000-0000-0000-000000000006,2025-12-13,10.0,91.5,915.0,1.0,2.0,3.0,3.0
00000000-0000-0000-0000-000000000006,2025-12-14,,,0.0,4.0,2.0,2.0,3.0
00000000-0000-0000-0000-000000000006,2025-12-15,6.3,73.0,462.2,2.0,5.0,2.0,2.0
00000000-0000-0000-0000-000000000006,2025-12-16,5.3,95.7,509.1,3.0,1.0,2.0,3.0
00000000-0000-0000-0000-000000000006,2025-12-17,7.3,82.2,600.9,3.0,,2.0,2.0
00000000-0000-0000-0000-000000000006,2025-12-18,8.1,69.2,559.1,2.0,1.0,3.0,1.0
00000000-0000-0000-0000-000000000006,2025-12-19,7.9,83.1,659.7,2.0,3.0,2.0,1.0
00000000-0000-0000-0000-000000000006,2025-12-20,10.0,84.0,840.4,2.0,1.0,1.0,2.0
00000000-0000-0000-0000-000000000006,2025-12-21,,,0.0,2.0,1.0,1.0,3.0
00000000-0000-0000-0000-000000000006,2025-12-22,4.5,81.3,363.0,3.0,,1.0,3.0
00000000-0000-0000-0000-000000000006,2025-12-23,6.1,104.3,635.5,2.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000006,2025-12-24,4.5,88.6,398.4,2.0,3.0,1.0,1.0
00000000-0000-0000-0000-000000000006,2025-12-25,7.2,85.6,619.8,2.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000006,2025-12-26,4.1,96.1,390.1,2.0,3.0,1.0,
00000000-0000-0000-0000-000000000006,2025-12-27,8.7,93.0,811.8,1.0,1.0,1.0,3.0
00000000-0000-0000-0000-000000000006,2025-12-28,,,0.0,2.0,1.0,1.0,2.0
00000000-0000-0000-0000-000000000006,2025-12-29,5.8,78.4,455.2,1.0,1.0,1.0,1.0
00000000-0000-0000-0000-000000000007,2025-09-01,3.1,64.0,197.0,2.0,2.0,1.0,1.0
00000000-0000-0000-0000-000000000007,2025-09-02,2.5,59.7,148.0,3.0,1.0,2.0,2.0
00000000-0000-0000-0000-000000000007,2025-09-03,7.3,81.1,591.7,2.0,3.0,2.0,1.0
00000000-0000-0000-0000-000000000007,2025-09-04,5.8,60.0,346.6,2.0,1.0,2.0,2.0
00000000-0000-0000-0000-000000000007,2025-09-05,3.2,57.9,185.1,1.0,1.0,,
00000000-0000-0000-0000-000000000007,2025-09-06,7.5,94.3,703.5,2.0,3.0,1.0,1.0
00000000-0000-0000-0000-000000000007,2025-09-07,,,0.0,1.0,3.0,2.0,2.0
00000000-0000-0000-0000-000000000007,2025-09-08,6.9,84.5,578.8,2.0,2.0,2.0,3.0
00000000-0000-0000-0000-000000000007,2025-09-09,4.4,75.4,331.1,1.0,2.0,1.0,2.0
00000000-0000-0000-0000-000000000007,2025-09-10,5.0,72.0,361.2,3.0,1.0,1.0,1.0
00000000-0000-0000-0000-000000000007,2025-09-11,8.6,48.6,415.5,2.0,1.0,2.0,2.0
00000000-0000-0000-0000-000000000007,2025-09-12,5.1,93.2,479.7,2.0,4.0,3.0,
00000000-0000-0000-0000-000000000007,2025-09-13,6.0,86.8,523.6,1.0,,3.0,2.0
00000000-0000-0000-0000-000000000007,2025-09-14,,,0.0,1.0,2.0,3.0,2.0
00000000-0000-0000-0000-000000000007,2025-09-15,4.7,71.7,337.2,2.0,2.0,2.0,3.0
00000000-0000-0000-0000-000000000007,2025-09-16,3.1,83.9,260.7,3.0,2.0,3.0,2.0
00000000-0000-0000-0000-000000000007,2025-09-17,6.5,82.6,537.0,2.0,2.0,1.0,2.0
00000000-0000-0000-0000-000000000007,2025-09-18,4.2,76.3,320.0,3.0,3.0,2.0,2.0
00000000-0000-0000-0000-000000000007,2025-09-19,4.2,70.0,290.6,1.0,2.0,2.0,1.0
00000000-0000-0000-0000-000000000007,2025-09-20,9.7,90.5,873.4,2.0,2.0,2.0,1.0
00000000-0000-0000-0000-000000000007,2025-09-21,,,0.0,2.0,2.0,1.0,3.0
00000000-0000-0000-0000-000000000007,2025-09-22,5.6,77.7,433.4,2.0,1.0,3.0,2.0
00000000-0000-0000-0000-000000000007,2025-09-23,5.2,57.0,297.0,3.0,2.0,2.0,3.0
00000000-0000-0000-0000-000000000007,2025-09-24,5.9,68.3,403.7,1.0,2.0,1.0,1.0
00000000-0000-0000-0000-000000000007,2025-09-25,10.0,83.7,836.8,,3.0,,2.0
00000000-0000-0000-0000-000000000007,2025-09-26,9.4,58.5,551.6,1.0,,1.0,3.0
00000000-0000-0000-0000-000000000007,2025-09-27,10.0,91.4,913.6,3.0,2.0,2.0,1.0
00000000-0000-0000-0000-000000000007,2025-09-28,,,0.0,2.0,3.0,4.0,1.0
00000000-0000-0000-0000-000000000007,2025-09-29,4.6,70.8,322.8,2.0,2.0,2.0,4.0
00000000-0000-0000-0000-000000000007,2025-09-30,6.2,69.8,429.9,2.0,2.0,3.0,2.0
00000000-0000-0000-0000-000000000007,2025-10-01,5.8,98.9,577.4,2.0,2.0,3.0,3.0
00000000-0000-0000-0000-000000000007,2025-10-02,5.2,92.7,485.9,3.0,1.0,2.0,2.0
00000000-0000-0000-0000-000000000007,2025-10-03,6.3,53.0,335.9,2.0,,2.0,1.0
00000000-0000-0000-0000-000000000007,2025-10-04,6.4,85.8,549.1,2.0,1.0,1.0,2.0
00000000-0000-0000-0000-000000000007,2025-10-05,,,0.0,2.0,2.0,3.0,2.0
00000000-0000-0000-0000-000000000007,2025-10-06,4.2,73.6,310.6,2.0,3.0,1.0,3.0
00000000-0000-0000-0000-000000000007,2025-10-07,6.4,93.8,602.6,3.0,3.0,1.0,2.0
00000000-0000-0000-0000-000000000007,2025-10-08,6.0,68.3,407.3,2.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000007,2025-10-09,2.4,76.1,180.8,3.0,1.0,1.0,4.0
00000000-0000-0000-0000-000000000007,2025-10-10,5.5,77.7,430.6,2.0,2.0,1.0,1.0
00000000-0000-0000-0000-000000000007,2025-10-11,9.6,96.2,924.1,3.0,3.0,1.0,3.0
00000000-0000-0000-0000-000000000007,2025-10-12,,,0.0,2.0,3.0,4.0,2.0
00000000-0000-0000-0000-000000000007,2025-10-13,6.7,60.6,404.5,2.0,3.0,3.0,3.0
00000000-0000-0000-0000-000000000007,2025-10-14,4.7,73.6,348.1,1.0,1.0,2.0,1.0
00000000-0000-0000-0000-000000000007,2025-10-15,4.3,82.5,357.8,2.0,2.0,3.0,2.0
00000000-0000-0000-0000-000000000007,2025-10-16,6.0,58.7,354.1,2.0,1.0,1.0,3.0
00000000-0000-0000-0000-000000000007,2025-10-17,7.3,76.5,558.3,3.0,1.0,3.0,2.0
00000000-0000-0000-0000-000000000007,2025-10-18,5.8,89.7,517.9,1.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000007,2025-10-19,,,0.0,1.0,1.0,2.0,3.0
00000000-0000-0000-0000-000000000007,2025-10-20,5.9,89.6,530.5,2.0,1.0,1.0,3.0
00000000-0000-0000-0000-000000000007,2025-10-21,5.0,87.4,436.6,3.0,2.0,,4.0
00000000-0000-0000-0000-000000000007,2025-10-22,5.8,55.3,319.5,3.0,2.0,2.0,3.0
00000000-0000-0000-0000-000000000007,2025-10-23,3.4,91.8,310.2,1.0,3.0,1.0,3.0
00000000-0000-0000-0000-000000000007,2025-10-24,7.3,79.8,582.4,4.0,2.0,2.0,3.0
00000000-0000-0000-0000-000000000007,2025-10-25,9.0,95.3,857.1,1.0,,1.0,2.0
00000000-0000-0000-0000-000000000007,2025-10-26,,,0.0,3.0,3.0,3.0,1.0
00000000-0000-0000-0000-000000000007,2025-10-27,9.8,61.3,600.3,,2.0,1.0,1.0
00000000-0000-0000-0000-000000000007,2025-10-28,10.0,83.0,830.4,3.0,1.0,4.0,3.0
00000000-0000-0000-0000-000000000007,2025-10-29,7.4,65.0,479.6,3.0,2.0,3.0,4.0
00000000-0000-0000-0000-000000000007,2025-10-30,8.8,49.9,440.8,1.0,3.0,3.0,3.0
00000000-0000-0000-0000-000000000007,2025-10-31,9.8,60.7,596.3,2.0,2.0,2.0,1.0
00000000-0000-0000-0000-000000000007,2025-11-01,10.0,87.4,873.9,2.0,3.0,1.0,3.0
00000000-0000-0000-0000-000000000007,2025-11-02,,,0.0,2.0,3.0,2.0,2.0
00000000-0000-0000-0000-000000000007,2025-11-03,5.1,63.6,324.8,3.0,,1.0,2.0
00000000-0000-0000-0000-000000000007,2025-11-04,5.3,103.3,543.4,2.0,4.0,2.0,2.0
00000000-0000-0000-0000-000000000007,2025-11-05,7.6,80.3,608.6,4.0,4.0,2.0,2.0
00000000-0000-0000-0000-000000000007,2025-11-06,5.5,87.7,478.8,3.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000007,2025-11-07,7.2,62.6,450.1,3.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000007,2025-11-08,7.4,80.9,600.4,3.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000007,2025-11-09,,,0.0,3.0,2.0,1.0,1.0
00000000-0000-0000-0000-000000000007,2025-11-10,7.2,106.0,761.4,3.0,1.0,1.0,2.0
00000000-0000-0000-0000-000000000007,2025-11-11,5.6,43.1,242.4,3.0,3.0,2.0,1.0
00000000-0000-0000-0000-000000000007,2025-11-12,6.4,61.4,394.0,2.0,1.0,3.0,2.0
00000000-0000-0000-0000-000000000007,2025-11-13,4.5,84.4,380.2,3.0,2.0,1.0,1.0
00000000-0000-0000-0000-000000000007,2025-11-14,5.9,67.7,398.1,3.0,2.0,3.0,3.0
00000000-0000-0000-0000-000000000007,2025-11-15,6.9,90.6,620.8,1.0,,2.0,2.0
00000000-0000-0000-0000-000000000007,2025-11-16,,,0.0,3.0,2.0,1.0,2.0
00000000-0000-0000-0000-000000000007,2025-11-17,4.9,58.4,285.1,1.0,2.0,1.0,3.0
00000000-0000-0000-0000-000000000007,2025-11-18,5.0,80.1,400.6,1.0,1.0,2.0,3.0
00000000-0000-0000-0000-000000000007,2025-11-19,5.2,53.8,281.5,1.0,2.0,,2.0
00000000-0000-0000-0000-000000000007,2025-11-20,7.0,33.9,236.9,2.0,2.0,1.0,2.0
00000000-0000-0000-0000-000000000007,2025-11-21,4.8,65.7,317.3,1.0,2.0,1.0,3.0
00000000-0000-0000-0000-000000000007,2025-11-22,7.6,92.8,709.8,2.0,3.0,1.0,1.0
00000000-0000-0000-0000-000000000007,2025-11-23,,,0.0,2.0,3.0,1.0,2.0
00000000-0000-0000-0000-000000000007,2025-11-24,7.2,64.3,462.4,2.0,1.0,2.0,2.0
00000000-0000-0000-0000-000000000007,2025-11-25,6.4,77.9,497.2,2.0,3.0,3.0,2.0
00000000-0000-0000-0000-000000000007,2025-11-26,2.9,103.5,303.6,2.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000007,2025-11-27,3.3,81.3,271.7,1.0,2.0,1.0,3.0
00000000-0000-0000-0000-000000000007,2025-11-28,6.1,79.1,481.5,3.0,2.0,2.0,3.0
