date,athlete_id,daily_load,fatigue,stress,soreness,sleep_quality,acwr,atl,monotony,strain,team,stress_norm,hooper_index
2021-04-27,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,540.0,3.0,2.0,2.0,2.0,1.043981047728672,390.0,1.24,3385.2,TeamA,1.0,8.0
2021-04-28,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,600.0,3.0,2.0,2.0,3.0,1.03073417721519,407.14,1.26,3591.0,TeamA,1.0,9.0
2021-04-29,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,360.0,2.0,2.0,3.0,4.0,1.061295542588143,432.86,1.39,4211.7,TeamA,1.0,10.0
2021-04-30,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,270.0,3.0,2.0,2.0,3.0,0.8212215568862276,342.86,1.39,3336.0,TeamA,1.0,9.0
2021-05-01,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,270.0,3.0,2.0,2.0,3.0,0.8929859062602425,381.43,1.83,4886.1,TeamA,1.0,9.0
2021-05-02,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,3.0,2.0,2.0,3.0,0.8929859062602425,381.43,1.83,4886.1,TeamA,1.0,9.0
2021-05-03,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,420.0,2.0,2.0,2.0,3.0,0.8268941176470589,351.43,1.9,4674.0,TeamA,1.0,8.0
2021-05-04,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,240.0,1.0,1.0,2.0,2.0,0.7565586230569312,308.57,1.81,3909.6,TeamA,0.5,5.5
2021-05-05,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,3.0,2.0,2.0,3.0,0.583189407023604,222.86,1.47,2293.2,TeamA,1.0,9.0
2021-05-06,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,,,,,0.4575859491778775,171.43,1.09,1308.0,TeamA,,
2021-05-07,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,,,,,0.3716363636363636,132.86,0.82,762.6,TeamA,,
2021-05-08,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,,,,,0.2841857801621507,94.29,0.6,396.0,TeamA,,
2021-05-09,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,3.0,3.0,4.0,3.0,0.2841857801621507,94.29,0.6,396.0,TeamA,1.5,11.5
2021-05-10,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,700.0,3.0,2.0,2.0,3.0,0.4078168180023687,134.29,0.55,517.0,TeamA,1.0,9.0
2021-05-11,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,630.0,3.0,2.0,2.0,3.0,0.5714285714285714,190.0,0.63,837.9,TeamA,1.0,9.0
2021-05-12,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,1200.0,3.0,2.0,2.0,2.0,0.9628889599317988,361.43,0.8,2024.0,TeamA,1.0,8.0
2021-05-13,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,2.0,2.0,2.0,4.0,1.0242872527347957,361.43,0.8,2024.0,TeamA,1.0,9.0
2021-05-14,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,3.0,2.0,2.0,2.0,1.0242872527347957,361.43,0.8,2024.0,TeamA,1.0,8.0
2021-05-15,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,2.0,2.0,2.0,3.0,1.1157657518599695,361.43,0.8,2024.0,TeamA,1.0,8.0
2021-05-16,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,180.0,2.0,2.0,2.0,2.0,1.1846751736589245,387.14,0.89,2411.9,TeamA,1.0,7.0
2021-05-17,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,2.0,2.0,2.0,2.0,0.929466222121516,287.14,0.67,1346.7,TeamA,1.0,7.0
2021-05-18,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,540.0,2.0,2.0,2.0,2.0,0.9435175948539783,274.29,0.65,1248.0,TeamA,1.0,7.0
2021-05-19,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,960.0,,,,,0.7795751315533034,240.0,0.69,1159.2,TeamA,,
2021-05-20,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,3.0,2.0,2.0,4.0,0.796204757323425,240.0,0.69,1159.2,TeamA,1.0,10.0
2021-05-21,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,360.0,3.0,2.0,2.0,4.0,1.0329269157156022,291.43,0.87,1774.8,TeamA,1.0,10.0
2021-05-22,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,300.0,4.0,2.0,4.0,3.0,1.1414669125179266,334.29,1.07,2503.8,TeamA,1.0,12.0
2021-05-23,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,2.0,4.0,2.0,1.0,1.0536433790889843,308.57,0.93,2008.8,TeamA,2.0,7.0
2021-05-24,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,630.0,2.0,2.0,2.0,2.0,1.360957454073619,398.57,1.24,3459.6,TeamA,1.0,7.0
2021-05-25,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,540.0,3.0,2.0,2.0,2.0,1.360957454073619,398.57,1.24,3459.6,TeamA,1.0,8.0
2021-05-26,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,2.0,2.0,2.0,2.0,0.9631580886416388,261.43,1.06,1939.8,TeamA,1.0,7.0
2021-05-27,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,80.0,1.0,2.0,2.0,2.0,1.043721072562445,272.86,1.15,2196.5,TeamA,1.0,6.0
2021-05-28,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,2.0,3.0,2.0,4.0,0.8794233289646134,221.43,0.88,1364.0,TeamA,1.5,9.5
2021-05-29,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,240.0,3.0,2.0,2.0,5.0,0.8490287583263532,212.86,0.85,1266.5,TeamA,1.0,11.0
2021-05-30,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,,,,,0.8490287583263532,212.86,0.85,1266.5,TeamA,,
2021-05-31,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,3.0,2.0,2.0,2.0,0.5212337194009588,122.86,0.65,559.0,TeamA,1.0,8.0
2021-06-01,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,,,,,0.2012415250506296,45.71,0.54,172.8,TeamA,,
2021-06-02,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,3.0,2.0,2.0,2.0,0.2012415250506296,45.71,0.54,172.8,TeamA,1.0,8.0
2021-06-03,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,2430.0,,,,,1.2150160863886854,381.43,0.45,1201.5,TeamA,,
2021-06-04,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,3.0,2.0,2.0,4.0,1.2150160863886854,381.43,0.45,1201.5,TeamA,1.0,10.0
2021-06-05,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,510.0,3.0,2.0,2.0,2.0,1.2645270066839285,420.0,0.5,1470.0,TeamA,1.0,8.0
2021-06-06,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,2.0,2.0,2.0,2.0,1.2645270066839285,420.0,0.5,1470.0,TeamA,1.0,7.0
2021-06-07,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,420.0,2.0,2.0,2.0,4.0,1.490035388340473,480.0,0.58,1948.8,TeamA,1.0,9.0
2021-06-08,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,560.0,2.0,2.0,2.0,2.0,1.7519709673382555,560.0,0.7,2744.0,TeamA,1.0,7.0
2021-06-09,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,2.0,2.0,2.0,2.0,2.0231944795693484,560.0,0.7,2744.0,TeamA,1.0,7.0
2021-06-10,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,2.0,2.0,2.0,3.0,0.7690306730734492,212.86,0.86,1281.4,TeamA,1.0,8.0
2021-06-11,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,2.0,1.0,1.0,1.0,0.7690306730734492,212.86,0.86,1281.4,TeamA,0.5,4.5
2021-06-12,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,2.0,3.0,2.0,4.0,0.5057986198923371,140.0,0.62,607.6,TeamA,1.5,9.5
2021-06-13,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,,,,,0.5178280810770823,140.0,0.62,607.6,TeamA,,
2021-06-14,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,3.0,4.0,3.0,3.0,0.2959017606154756,80.0,0.41,229.6,TeamA,2.0,11.0
2021-06-15,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,TeamA,1.5,8.5
2021-06-16,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,1890.0,3.0,2.0,2.0,4.0,0.9497344261141792,270.0,0.41,774.9,TeamA,1.0,10.0
2021-06-17,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,3.0,3.0,2.0,2.0,0.9497344261141792,270.0,0.41,774.9,TeamA,1.5,8.5
2021-06-18,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,490.0,2.0,2.0,2.0,3.0,1.1767556155470182,340.0,0.52,1237.6,TeamA,1.0,8.0
2021-06-19,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,3.0,2.0,2.0,4.0,1.222098414866468,340.0,0.52,1237.6,TeamA,1.0,10.0
2021-06-20,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,,,,,1.222098414866468,340.0,0.52,1237.6,TeamA,,
2021-06-21,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,300.0,2.0,3.0,2.0,2.0,1.4370003377997973,382.86,0.6,1608.0,TeamA,1.5,7.5
2021-06-22,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,120.0,3.0,3.0,2.0,4.0,1.5909000517042515,400.0,0.63,1764.0,TeamA,1.5,10.5
2021-06-23,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,3.0,3.0,2.0,4.0,0.5170425168038818,130.0,0.72,655.2,TeamA,1.5,10.5
2021-06-24,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,540.0,3.0,2.0,2.0,2.0,0.7733144179795415,207.14,0.95,1377.5,TeamA,1.0,8.0
2021-06-25,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,300.0,3.0,2.0,2.0,3.0,0.6461571597803066,180.0,0.94,1184.4,TeamA,1.0,9.0
2021-06-26,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,120.0,3.0,2.0,2.0,2.0,0.7187283532028145,197.14,1.09,1504.2,TeamA,1.0,8.0
2021-06-27,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,3.0,2.0,2.0,3.0,0.7187283532028145,197.14,1.09,1504.2,TeamA,1.0,9.0
2021-06-28,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,420.0,2.0,2.0,2.0,2.0,0.7407445815617546,214.29,1.1,1650.0,TeamA,1.0,7.0
2021-06-29,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,3.0,2.0,2.0,4.0,0.6814615092122092,197.14,0.95,1311.0,TeamA,1.0,10.0
2021-06-30,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,120.0,3.0,2.0,2.0,4.0,0.72994515788398,214.29,1.1,1650.0,TeamA,1.0,10.0
2021-07-01,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,2.0,3.0,2.0,4.0,0.6631848735432081,137.14,0.9,864.0,TeamA,1.5,9.5
2021-07-02,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,350.0,3.0,3.0,2.0,4.0,0.6579871403164759,144.29,0.89,898.9,TeamA,1.5,10.5
2021-07-03,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,360.0,3.0,3.0,2.0,2.0,0.8347122890665171,178.57,1.01,1262.5,TeamA,1.5,8.5
2021-07-04,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,10.0,3.0,3.0,2.0,4.0,0.8399832003359933,180.0,1.02,1285.2,TeamA,1.5,10.5
2021-07-05,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,420.0,4.0,3.0,2.0,2.0,0.8399832003359933,180.0,1.02,1285.2,TeamA,1.5,9.5
2021-07-06,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,3.0,2.0,4.0,4.0,0.926450151834886,180.0,1.02,1285.2,TeamA,1.0,12.0
2021-07-07,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,420.0,3.0,2.0,4.0,2.0,1.0648382626976922,222.86,1.16,1809.6,TeamA,1.0,10.0
2021-07-08,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,350.0,2.0,2.0,2.0,3.0,1.230262861265161,272.86,1.59,3036.9,TeamA,1.0,8.0
2021-07-09,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,160.0,3.0,3.0,2.0,2.0,1.080043956043956,245.71,1.43,2459.6,TeamA,1.5,8.5
2021-07-10,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,3.0,3.0,2.0,4.0,0.854021978021978,194.29,1.06,1441.6,TeamA,1.5,10.5
2021-07-11,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,270.0,2.0,2.0,2.0,2.0,0.9759213966433332,231.43,1.37,2219.4,TeamA,1.0,7.0
2021-07-12,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,640.0,2.0,3.0,2.0,5.0,1.011,262.86,1.22,2244.8,TeamA,1.5,10.5
2021-07-13,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,630.0,3.0,2.0,2.0,3.0,1.249061946902655,352.86,1.62,4001.4,TeamA,1.0,9.0
2021-07-14,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,720.0,3.0,2.0,2.0,4.0,1.6439283785467989,395.71,1.56,4321.2,TeamA,1.0,10.0
2021-07-15,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,3.0,2.0,2.0,4.0,1.436209546757509,345.71,1.19,2879.8,TeamA,1.0,10.0
2021-07-16,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,360.0,3.0,3.0,2.0,4.0,1.5855042995721609,374.29,1.34,3510.8,TeamA,1.5,10.5
2021-07-17,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,140.0,3.0,2.0,2.0,4.0,1.6355830256771893,394.29,1.54,4250.4,TeamA,1.0,10.0
2021-07-18,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,3.0,3.0,4.0,4.0,1.475546521757166,355.71,1.23,3062.7,TeamA,1.5,12.5
2021-07-19,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,3.0,3.0,2.0,3.0,1.147291196388262,264.29,0.92,1702.0,TeamA,1.5,9.5
2021-07-20,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,4.0,2.0,3.0,4.0,0.7709558986154731,174.29,0.68,829.6,TeamA,1.0,12.0
2021-07-21,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,2.0,2.0,2.0,3.0,0.3159640819215287,71.43,0.56,280.0,TeamA,1.0,8.0
2021-07-22,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,4.0,3.0,2.0,3.0,0.3454228927897868,71.43,0.56,280.0,TeamA,1.5,10.5
2021-07-23,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,4.0,3.0,3.0,4.0,0.1020043861886061,20.0,0.41,57.4,TeamA,1.5,12.5
2021-07-24,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,3.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,TeamA,1.0,10.0
2021-07-25,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,1350.0,3.0,3.0,2.0,4.0,0.8035833333333334,192.86,0.41,553.5,TeamA,1.5,10.5
2021-07-26,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,900.0,3.0,3.0,3.0,4.0,1.2500194446604964,321.43,0.62,1395.0,TeamA,1.5,11.5
2021-07-27,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,3.0,3.0,2.0,4.0,1.2500194446604964,321.43,0.62,1395.0,TeamA,1.5,10.5
2021-07-28,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,630.0,3.0,2.0,2.0,2.0,1.494153108657757,411.43,0.8,2304.0,TeamA,1.0,8.0
2021-07-29,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,630.0,2.0,2.0,2.0,4.0,1.68344188544954,501.43,1.03,3615.3,TeamA,1.0,9.0
2021-07-30,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,450.0,3.0,2.0,2.0,3.0,1.8767541386059785,565.71,1.27,5029.2,TeamA,1.0,9.0
2021-07-31,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,1.0,2.0,2.0,1.0,1.960390893024223,565.71,1.27,5029.2,TeamA,1.0,5.0
2021-08-01,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,3.0,2.0,2.0,4.0,1.293709447971965,372.86,1.08,2818.8,TeamA,1.0,10.0
2021-08-02,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,840.0,3.0,2.0,2.0,4.0,1.2014445433857723,364.29,1.1,2805.0,TeamA,1.0,10.0
2021-08-03,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,720.0,3.0,2.0,2.0,2.0,1.420180585534916,467.14,1.48,4839.6,TeamA,1.0,8.0
2021-08-04,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,1100.0,2.0,2.0,2.0,3.0,1.5126695167180997,534.29,1.39,5198.6,TeamA,1.0,8.0
2021-08-05,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,2.0,3.0,3.0,2.0,1.3040122097971885,444.29,1.05,3265.5,TeamA,1.5,8.5
2021-08-06,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,180.0,3.0,3.0,2.0,3.0,1.188266994698767,405.71,0.94,2669.6,TeamA,1.5,9.5
2021-08-07,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,120.0,3.0,3.0,2.0,3.0,1.2231639235197131,422.86,1.01,2989.6,TeamA,1.5,9.5
2021-08-08,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,90.0,3.0,4.0,4.0,4.0,1.2841816734946505,435.71,1.07,3263.5,TeamA,2.0,13.0
2021-08-09,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,220.0,4.0,4.0,3.0,3.0,1.0704616238551912,347.14,0.92,2235.6,TeamA,2.0,12.0
2021-08-10,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,720.0,2.0,3.0,2.0,2.0,1.059969465648855,347.14,0.92,2235.6,TeamA,1.5,7.5
2021-08-11,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,540.0,3.0,3.0,2.0,4.0,0.8320303983554987,267.14,1.1,2057.0,TeamA,1.5,10.5
2021-08-12,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,160.0,3.0,2.0,2.0,4.0,0.8874200556932587,290.0,1.3,2639.0,TeamA,1.0,10.0
2021-08-13,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,240.0,3.0,2.0,2.0,3.0,0.9257984496124032,298.57,1.35,2821.5,TeamA,1.0,9.0
2021-08-14,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,200.0,3.0,3.0,2.0,4.0,0.9549038935436176,310.0,1.46,3168.2,TeamA,1.5,10.5
2021-08-15,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,240.0,3.0,2.0,2.0,2.0,0.9946580234686836,331.43,1.69,3920.8,TeamA,1.0,8.0
2021-08-16,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,560.0,3.0,2.0,2.0,2.0,1.0758472296933836,380.0,1.86,4947.6,TeamA,1.0,8.0
2021-08-17,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,300.0,3.0,2.0,2.0,4.0,0.8792899733465227,320.0,2.12,4748.8,TeamA,1.0,10.0
2021-08-18,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,200.0,2.0,2.0,2.0,4.0,0.731479235723718,271.43,2.18,4142.0,TeamA,1.0,9.0
2021-08-19,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,90.0,3.0,2.0,2.0,4.0,0.6984691014988378,261.43,1.93,3531.9,TeamA,1.0,10.0
2021-08-20,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,350.0,3.0,2.0,2.0,3.0,0.716512836422865,277.14,2.0,3880.0,TeamA,1.0,9.0
2021-08-21,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,10.0,3.0,2.0,2.0,4.0,0.6457612233300615,250.0,1.5,2625.0,TeamA,1.0,10.0
2021-08-22,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,400.0,3.0,2.0,3.0,4.0,0.7725149344582544,272.86,1.56,2979.6,TeamA,1.0,11.0
2021-08-23,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,180.0,2.0,2.0,2.0,2.0,0.6673893129770992,218.57,1.68,2570.4,TeamA,1.0,7.0
2021-08-24,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,490.0,2.0,2.0,2.0,3.0,0.7122028985507246,245.71,1.53,2631.6,TeamA,1.0,8.0
2021-08-25,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,210.0,3.0,2.0,2.0,4.0,0.7489090909090909,247.14,1.54,2664.2,TeamA,1.0,10.0
2021-08-26,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,400.0,3.0,3.0,2.0,3.0,0.9056527549022654,291.43,1.9,3876.0,TeamA,1.5,9.5
2021-08-27,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,300.0,3.0,2.0,2.0,3.0,0.89842935246342,284.29,1.87,3721.3,TeamA,1.0,9.0
2021-08-28,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,160.0,4.0,3.0,3.0,4.0,0.9489973303532624,305.71,2.58,5521.2,TeamA,1.5,12.5
2021-08-29,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,300.0,3.0,2.0,2.0,4.0,0.8755332572252599,291.43,2.6,5304.0,TeamA,1.0,10.0
2021-08-30,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,720.0,3.0,3.0,2.0,3.0,1.121739659737651,368.57,2.09,5392.2,TeamA,1.5,9.5
2021-08-31,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,720.0,3.0,3.0,4.0,4.0,1.2217487902121311,401.43,1.88,5282.8,TeamA,1.5,12.5
2021-09-01,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,1090.0,3.0,3.0,2.0,4.0,1.6061058468663356,527.14,1.74,6420.6,TeamA,1.5,10.5
2021-09-02,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,2.0,3.0,2.0,2.0,1.4320099936016577,470.0,1.32,4342.8,TeamA,1.5,7.5
2021-09-03,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,200.0,3.0,2.0,2.0,4.0,1.3854315507858814,455.71,1.25,3987.5,TeamA,1.0,10.0
2021-09-04,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,140.0,3.0,2.0,2.0,3.0,1.3738017230918578,452.86,1.24,3930.8,TeamA,1.0,9.0
2021-09-05,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,3.0,2.0,3.0,2.0,1.2560120087001807,410.0,1.03,2956.1,TeamA,1.0,9.0
2021-09-06,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,720.0,3.0,3.0,2.0,4.0,1.190856545354207,410.0,1.03,2956.1,TeamA,1.5,10.5
2021-09-07,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,630.0,3.0,3.0,4.0,2.0,1.1643944058404434,397.14,1.02,2835.6,TeamA,1.5,10.5
2021-09-08,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,960.0,3.0,2.0,2.0,4.0,1.0631898222259668,378.57,1.06,2809.0,TeamA,1.0,10.0
2021-09-09,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,480.0,2.0,2.0,2.0,2.0,1.2167074829931972,447.14,1.39,4350.7,TeamA,1.0,7.0
2021-09-10,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,2.0,2.0,2.0,3.0,1.1661605326943971,418.57,1.19,3486.7,TeamA,1.0,8.0
2021-09-11,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,240.0,3.0,2.0,3.0,4.0,1.2011877011877012,432.86,1.27,3848.1,TeamA,1.0,11.0
2021-09-12,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,160.0,3.0,2.0,2.0,2.0,1.2747132867132869,455.71,1.44,4593.6,TeamA,1.0,8.0
2021-09-13,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,3.0,2.0,2.0,3.0,1.045511111111111,352.86,1.07,2642.9,TeamA,1.0,9.0
2021-09-14,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,720.0,3.0,2.0,2.0,4.0,1.0374751773049644,365.71,1.07,2739.2,TeamA,1.0,10.0
2021-09-15,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,900.0,2.0,2.0,2.0,4.0,0.9460662251655628,357.14,1.09,2725.0,TeamA,1.0,9.0
2021-09-16,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,900.0,3.0,2.0,2.0,3.0,1.0263514012253032,417.14,1.1,3212.0,TeamA,1.0,9.0
2021-09-17,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,2.0,2.0,2.0,4.0,1.058919097301551,417.14,1.1,3212.0,TeamA,1.0,9.0
2021-09-18,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,2.0,2.0,2.0,3.0,0.9727875600274412,382.86,0.95,2546.0,TeamA,1.0,8.0
2021-09-19,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,2.0,2.0,2.0,3.0,0.9491418176065808,360.0,0.86,2167.2,TeamA,1.0,8.0
2021-09-20,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,360.0,3.0,2.0,2.0,4.0,1.0666822223950638,411.43,1.05,3024.0,TeamA,1.0,10.0
2021-09-21,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,800.0,3.0,2.0,2.0,4.0,1.0657022606416493,422.86,1.05,3108.0,TeamA,1.0,10.0
2021-09-22,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,800.0,2.0,2.0,2.0,2.0,0.9777676733834298,408.57,1.05,3003.0,TeamA,1.0,7.0
2021-09-23,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,0.0,2.0,2.0,2.0,2.0,0.693807765691206,280.0,0.8,1568.0,TeamA,1.0,7.0
2021-09-24,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,480.0,2.0,2.0,2.0,3.0,0.850170731707317,348.57,1.04,2537.6,TeamA,1.0,8.0
2021-09-25,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,30.0,2.0,2.0,2.0,4.0,0.87048549437537,352.86,1.06,2618.2,TeamA,1.0,9.0
